Q_NAME;Description;Option_Num;Option_Text
Q14H;How afraid are you of the following: Being caught in an embarrassing moment on Zoom or video conference?;4;Not afraid
Q14H;How afraid are you of the following: Being caught in an embarrassing moment on Zoom or video conference?;5;Doesn't apply to me
Q15A;How afraid are you of the following: Computers replacing people in the workforce?;1;Very afraid
Q15A;How afraid are you of the following: Computers replacing people in the workforce?;2;Afraid
Q15A;How afraid are you of the following: Computers replacing people in the workforce?;3;Slightly afraid
Q15A;How afraid are you of the following: Computers replacing people in the workforce?;4;Not afraid
Q15B;How afraid are you of the following: Technology that I don't understand?;-1;Web blank
Q15B;How afraid are you of the following: Technology that I don't understand?;1;Very afraid
Q15B;How afraid are you of the following: Technology that I don't understand?;2;Afraid
Q15B;How afraid are you of the following: Technology that I don't understand?;3;Slightly afraid
Q15B;How afraid are you of the following: Technology that I don't understand?;4;Not afraid
Q15C;How afraid are you of the following: Cyber-terrorism?;1;Very afraid
Q15C;How afraid are you of the following: Cyber-terrorism?;2;Afraid
Q15C;How afraid are you of the following: Cyber-terrorism?;3;Slightly afraid
Q15C;How afraid are you of the following: Cyber-terrorism?;4;Not afraid
Q15D;How afraid are you of the following: Corporate tracking of personal data?;-1;Web blank
Q15D;How afraid are you of the following: Corporate tracking of personal data?;1;Very afraid
Q15D;How afraid are you of the following: Corporate tracking of personal data?;2;Afraid
Q15D;How afraid are you of the following: Corporate tracking of personal data?;3;Slightly afraid
Q15D;How afraid are you of the following: Corporate tracking of personal data?;4;Not afraid
Q15E;How afraid are you of the following: Government tracking of personal data?;-1;Web blank
Q15E;How afraid are you of the following: Government tracking of personal data?;1;Very afraid
Q15E;How afraid are you of the following: Government tracking of personal data?;2;Afraid
Q15E;How afraid are you of the following: Government tracking of personal data?;3;Slightly afraid
Q15E;How afraid are you of the following: Government tracking of personal data?;4;Not afraid
Q16A;How afraid are you of the following events: A devastating earthquake?;-1;Web blank
Q16A;How afraid are you of the following events: A devastating earthquake?;1;Very afraid
Q16A;How afraid are you of the following events: A devastating earthquake?;2;Afraid
Q16A;How afraid are you of the following events: A devastating earthquake?;3;Slightly afraid
Q16A;How afraid are you of the following events: A devastating earthquake?;4;Not afraid
Q16B;How afraid are you of the following events: A devastating hurricane?;-1;Web blank
Q16B;How afraid are you of the following events: A devastating hurricane?;1;Very afraid
Q16B;How afraid are you of the following events: A devastating hurricane?;2;Afraid
Q16B;How afraid are you of the following events: A devastating hurricane?;3;Slightly afraid
Q16B;How afraid are you of the following events: A devastating hurricane?;4;Not afraid
Q16C;How afraid are you of the following events: A devastating tornado?;1;Very afraid
Q16C;How afraid are you of the following events: A devastating tornado?;2;Afraid
Q16C;How afraid are you of the following events: A devastating tornado?;3;Slightly afraid
Q16C;How afraid are you of the following events: A devastating tornado?;4;Not afraid
Q16D;How afraid are you of the following events: A devastating flood?;1;Very afraid
Q16D;How afraid are you of the following events: A devastating flood?;2;Afraid
Q16D;How afraid are you of the following events: A devastating flood?;3;Slightly afraid
Q16D;How afraid are you of the following events: A devastating flood?;4;Not afraid
Q16E;How afraid are you of the following events: A devastating blizzard/Winter storm?;-1;Web blank
Q16E;How afraid are you of the following events: A devastating blizzard/Winter storm?;1;Very afraid
Q16E;How afraid are you of the following events: A devastating blizzard/Winter storm?;2;Afraid
Q16E;How afraid are you of the following events: A devastating blizzard/Winter storm?;3;Slightly afraid
Q16E;How afraid are you of the following events: A devastating blizzard/Winter storm?;4;Not afraid
Q16F;How afraid are you of the following events: A devastating drought?;1;Very afraid
Q16F;How afraid are you of the following events: A devastating drought?;2;Afraid
Q16F;How afraid are you of the following events: A devastating drought?;3;Slightly afraid
Q16F;How afraid are you of the following events: A devastating drought?;4;Not afraid
Q16G;How afraid are you of the following events: A devastating wildfire?;1;Very afraid
Q16G;How afraid are you of the following events: A devastating wildfire?;2;Afraid
Q16G;How afraid are you of the following events: A devastating wildfire?;3;Slightly afraid
Q16G;How afraid are you of the following events: A devastating wildfire?;4;Not afraid
Q16H;How afraid are you of the following events: A large volcanic eruption?;-1;Web blank
Q16H;How afraid are you of the following events: A large volcanic eruption?;1;Very afraid
Q16H;How afraid are you of the following events: A large volcanic eruption?;2;Afraid
Q16H;How afraid are you of the following events: A large volcanic eruption?;3;Slightly afraid
Q16H;How afraid are you of the following events: A large volcanic eruption?;4;Not afraid
Q16I;How afraid are you of the following events: The collapse of the electrical grid?;-1;Web blank
Q16I;How afraid are you of the following events: The collapse of the electrical grid?;1;Very afraid
Q16I;How afraid are you of the following events: The collapse of the electrical grid?;2;Afraid
Q16I;How afraid are you of the following events: The collapse of the electrical grid?;3;Slightly afraid
Q16I;How afraid are you of the following events: The collapse of the electrical grid?;4;Not afraid
Q16J;How afraid are you of the following events: A nuclear weapons attack?;-1;Web blank
Q16J;How afraid are you of the following events: A nuclear weapons attack?;1;Very afraid
Q16J;How afraid are you of the following events: A nuclear weapons attack?;2;Afraid
Q16J;How afraid are you of the following events: A nuclear weapons attack?;3;Slightly afraid
Q16J;How afraid are you of the following events: A nuclear weapons attack?;4;Not afraid
Q16K;How afraid are you of the following events: A nuclear accident/meltdown;1;Very afraid
Q16K;How afraid are you of the following events: A nuclear accident/meltdown;2;Afraid
Q16K;How afraid are you of the following events: A nuclear accident/meltdown;3;Slightly afraid
Q16K;How afraid are you of the following events: A nuclear accident/meltdown;4;Not afraid
Q16L;How afraid are you of the following events: Economic/financial collapse?;-1;Web blank
Q16L;How afraid are you of the following events: Economic/financial collapse?;1;Very afraid
Q16L;How afraid are you of the following events: Economic/financial collapse?;2;Afraid
Q16L;How afraid are you of the following events: Economic/financial collapse?;3;Slightly afraid
Q16L;How afraid are you of the following events: Economic/financial collapse?;4;Not afraid
Q16M;How afraid are you of the following events: A pandemic or a major epidemic?;-1;Web blank
Q16M;How afraid are you of the following events: A pandemic or a major epidemic?;1;Very afraid
Q16M;How afraid are you of the following events: A pandemic or a major epidemic?;2;Afraid
Q16M;How afraid are you of the following events: A pandemic or a major epidemic?;3;Slightly afraid
Q16M;How afraid are you of the following events: A pandemic or a major epidemic?;4;Not afraid
Q16N;How afraid are you of the following events: Widespread civil unrest?;1;Very afraid
Q16N;How afraid are you of the following events: Widespread civil unrest?;2;Afraid
Q16N;How afraid are you of the following events: Widespread civil unrest?;3;Slightly afraid
Q16N;How afraid are you of the following events: Widespread civil unrest?;4;Not afraid
Q16O;How afraid are you of the following events: The US becoming involved in another world war?;-1;Web blank
Q16O;How afraid are you of the following events: The US becoming involved in another world war?;1;Very afraid
Q16O;How afraid are you of the following events: The US becoming involved in another world war?;2;Afraid
Q16O;How afraid are you of the following events: The US becoming involved in another world war?;3;Slightly afraid
Q16O;How afraid are you of the following events: The US becoming involved in another world war?;4;Not afraid
Q16P;How afraid are you of the following events: Whites no longer being the majority in the US?;-1;Web blank
Q16P;How afraid are you of the following events: Whites no longer being the majority in the US?;1;Very afraid
Q16P;How afraid are you of the following events: Whites no longer being the majority in the US?;2;Afraid
Q16P;How afraid are you of the following events: Whites no longer being the majority in the US?;3;Slightly afraid
Q16P;How afraid are you of the following events: Whites no longer being the majority in the US?;4;Not afraid
Q16Q;How afraid are you of the following events: Illegal immigration?;-1;Web blank
Q16Q;How afraid are you of the following events: Illegal immigration?;1;Very afraid
Q16Q;How afraid are you of the following events: Illegal immigration?;2;Afraid
Q16Q;How afraid are you of the following events: Illegal immigration?;3;Slightly afraid
Q16Q;How afraid are you of the following events: Illegal immigration?;4;Not afraid
Q16R;How afraid are you of the following events: Biological warfare?;-1;Web blank
Q16R;How afraid are you of the following events: Biological warfare?;1;Very afraid
Q16R;How afraid are you of the following events: Biological warfare?;2;Afraid
Q16R;How afraid are you of the following events: Biological warfare?;3;Slightly afraid
Q16R;How afraid are you of the following events: Biological warfare?;4;Not afraid
Q16S;How afraid are you of the following events: A terrorist attack?;1;Very afraid
Q16S;How afraid are you of the following events: A terrorist attack?;2;Afraid
Q16S;How afraid are you of the following events: A terrorist attack?;3;Slightly afraid
Q16S;How afraid are you of the following events: A terrorist attack?;4;Not afraid
Q16T;How afraid are you of the following events: North Korea using nuclear weapons?;1;Very afraid
Q16T;How afraid are you of the following events: North Korea using nuclear weapons?;2;Afraid
Q16T;How afraid are you of the following events: North Korea using nuclear weapons?;3;Slightly afraid
Q16T;How afraid are you of the following events: North Korea using nuclear weapons?;4;Not afraid
Q16U;How afraid are you of the following events: Iran using nuclear weapons?;-1;Web blank
Q16U;How afraid are you of the following events: Iran using nuclear weapons?;1;Very afraid
Q16U;How afraid are you of the following events: Iran using nuclear weapons?;2;Afraid
Q16U;How afraid are you of the following events: Iran using nuclear weapons?;3;Slightly afraid
Q16U;How afraid are you of the following events: Iran using nuclear weapons?;4;Not afraid
Q17A;How afraid are you of the following: Blood?;-1;Web blank
Q17A;How afraid are you of the following: Blood?;1;Very afraid
Q17A;How afraid are you of the following: Blood?;2;Afraid
Q17A;How afraid are you of the following: Blood?;3;Slightly afraid
Q17A;How afraid are you of the following: Blood?;4;Not afraid
Q17B;How afraid are you of the following: Needles?;-1;Web blank
Q17B;How afraid are you of the following: Needles?;1;Very afraid
Q17B;How afraid are you of the following: Needles?;2;Afraid
Q17B;How afraid are you of the following: Needles?;3;Slightly afraid
Q17B;How afraid are you of the following: Needles?;4;Not afraid
Q17C;How afraid are you of the following: Insects/arachnids (spiders, bees, etc.)?;-1;Web blank
Q17C;How afraid are you of the following: Insects/arachnids (spiders, bees, etc.)?;1;Very afraid
Q17C;How afraid are you of the following: Insects/arachnids (spiders, bees, etc.)?;2;Afraid
Q17C;How afraid are you of the following: Insects/arachnids (spiders, bees, etc.)?;3;Slightly afraid
Q17C;How afraid are you of the following: Insects/arachnids (spiders, bees, etc.)?;4;Not afraid
Q17D;How afraid are you of the following: Reptiles (snakes, lizards, etc.)?;-1;Web blank
Q17D;How afraid are you of the following: Reptiles (snakes, lizards, etc.)?;1;Very afraid
Q17D;How afraid are you of the following: Reptiles (snakes, lizards, etc.)?;2;Afraid
Q17D;How afraid are you of the following: Reptiles (snakes, lizards, etc.)?;3;Slightly afraid
Q17D;How afraid are you of the following: Reptiles (snakes, lizards, etc.)?;4;Not afraid
Q17E;How afraid are you of the following: Animals (dogs, rats, etc.)?;-1;Web blank
Q17E;How afraid are you of the following: Animals (dogs, rats, etc.)?;1;Very afraid
Q17E;How afraid are you of the following: Animals (dogs, rats, etc.)?;2;Afraid
Q17E;How afraid are you of the following: Animals (dogs, rats, etc.)?;3;Slightly afraid
Q17E;How afraid are you of the following: Animals (dogs, rats, etc.)?;4;Not afraid
Q17F;How afraid are you of the following: Sharks?;1;Very afraid
Q17F;How afraid are you of the following: Sharks?;2;Afraid
Q17F;How afraid are you of the following: Sharks?;3;Slightly afraid
Q17F;How afraid are you of the following: Sharks?;4;Not afraid
Q17G;How afraid are you of the following: Clowns?;-1;Web blank
Q17G;How afraid are you of the following: Clowns?;1;Very afraid
Q17G;How afraid are you of the following: Clowns?;2;Afraid
Q17G;How afraid are you of the following: Clowns?;3;Slightly afraid
Q17G;How afraid are you of the following: Clowns?;4;Not afraid
Q17H;How afraid are you of the following: Germs?;-1;Web blank
Q17H;How afraid are you of the following: Germs?;1;Very afraid
Q17H;How afraid are you of the following: Germs?;2;Afraid
Q17H;How afraid are you of the following: Germs?;3;Slightly afraid
Q17H;How afraid are you of the following: Germs?;4;Not afraid
Q17I;How afraid are you of the following: Deep lakes and oceans?;-1;Web blank
Q17I;How afraid are you of the following: Deep lakes and oceans?;1;Very afraid
Q17I;How afraid are you of the following: Deep lakes and oceans?;2;Afraid
Q17I;How afraid are you of the following: Deep lakes and oceans?;3;Slightly afraid
Q17I;How afraid are you of the following: Deep lakes and oceans?;4;Not afraid
Q17J;How afraid are you of the following: Flying?;-1;Web blank
Q17J;How afraid are you of the following: Flying?;1;Very afraid
Q17J;How afraid are you of the following: Flying?;2;Afraid
Q17J;How afraid are you of the following: Flying?;3;Slightly afraid
Q17J;How afraid are you of the following: Flying?;4;Not afraid
Q17K;How afraid are you of the following: Ghosts?;1;Very afraid
Q17K;How afraid are you of the following: Ghosts?;2;Afraid
Q17K;How afraid are you of the following: Ghosts?;3;Slightly afraid
Q17K;How afraid are you of the following: Ghosts?;4;Not afraid
Q17L;How afraid are you of the following: Murder hornets?;-1;Web blank
Q17L;How afraid are you of the following: Murder hornets?;1;Very afraid
Q17L;How afraid are you of the following: Murder hornets?;2;Afraid
Q17L;How afraid are you of the following: Murder hornets?;3;Slightly afraid
Q17L;How afraid are you of the following: Murder hornets?;4;Not afraid
Q17M;How afraid are you of the following: Heights?;1;Very afraid
Q17M;How afraid are you of the following: Heights?;2;Afraid
Q17M;How afraid are you of the following: Heights?;3;Slightly afraid
Q17M;How afraid are you of the following: Heights?;4;Not afraid
Q17N;How afraid are you of the following: Public speaking?;1;Very afraid
Q17N;How afraid are you of the following: Public speaking?;2;Afraid
Q17N;How afraid are you of the following: Public speaking?;3;Slightly afraid
Q17N;How afraid are you of the following: Public speaking?;4;Not afraid
Q17O;How afraid are you of the following: Small, enclosed spaces?;-1;Web blank
Q17O;How afraid are you of the following: Small, enclosed spaces?;1;Very afraid
Q17O;How afraid are you of the following: Small, enclosed spaces?;2;Afraid
Q17O;How afraid are you of the following: Small, enclosed spaces?;3;Slightly afraid
Q17O;How afraid are you of the following: Small, enclosed spaces?;4;Not afraid
Q17P;How afraid are you of the following: Zombies?;-1;Web blank
Q17P;How afraid are you of the following: Zombies?;1;Very afraid
Q17P;How afraid are you of the following: Zombies?;2;Afraid
Q17P;How afraid are you of the following: Zombies?;3;Slightly afraid
Q17P;How afraid are you of the following: Zombies?;4;Not afraid
Q17Q;How afraid are you of the following: Strangers?;-1;Web blank
Q17Q;How afraid are you of the following: Strangers?;1;Very afraid
Q17Q;How afraid are you of the following: Strangers?;2;Afraid
Q17Q;How afraid are you of the following: Strangers?;3;Slightly afraid
Q17Q;How afraid are you of the following: Strangers?;4;Not afraid
Q17R;How afraid are you of the following: Walking alone at night?;-1;Web blank
Q17R;How afraid are you of the following: Walking alone at night?;1;Very afraid
Q17R;How afraid are you of the following: Walking alone at night?;2;Afraid
Q17R;How afraid are you of the following: Walking alone at night?;3;Slightly afraid
Q17R;How afraid are you of the following: Walking alone at night?;4;Not afraid
Q18A;How afraid are you of being the victim of the following crimes: Mugging?;-1;Web blank
Q18A;How afraid are you of being the victim of the following crimes: Mugging?;1;Very afraid
Q18A;How afraid are you of being the victim of the following crimes: Mugging?;2;Afraid
Q18A;How afraid are you of being the victim of the following crimes: Mugging?;3;Slightly afraid
Q18A;How afraid are you of being the victim of the following crimes: Mugging?;4;Not afraid
Q18B;How afraid are you of being the victim of the following crimes: Stalking?;1;Very afraid
Q18B;How afraid are you of being the victim of the following crimes: Stalking?;2;Afraid
Q18B;How afraid are you of being the victim of the following crimes: Stalking?;3;Slightly afraid
Q18B;How afraid are you of being the victim of the following crimes: Stalking?;4;Not afraid
Q18C;How afraid are you of being the victim of the following crimes: Murder by a stranger?;1;Very afraid
Q18C;How afraid are you of being the victim of the following crimes: Murder by a stranger?;2;Afraid
Q18C;How afraid are you of being the victim of the following crimes: Murder by a stranger?;3;Slightly afraid
Q18C;How afraid are you of being the victim of the following crimes: Murder by a stranger?;4;Not afraid
Q18D;How afraid are you of being the victim of the following crimes: Murder by someone you know?;-1;Web blank
Q18D;How afraid are you of being the victim of the following crimes: Murder by someone you know?;1;Very afraid
Q18D;How afraid are you of being the victim of the following crimes: Murder by someone you know?;2;Afraid
Q18D;How afraid are you of being the victim of the following crimes: Murder by someone you know?;3;Slightly afraid
Q18D;How afraid are you of being the victim of the following crimes: Murder by someone you know?;4;Not afraid
Q18E;How afraid are you of being the victim of the following crimes: Being hit by a drunk driver?;-1;Web blank
Q18E;How afraid are you of being the victim of the following crimes: Being hit by a drunk driver?;1;Very afraid
Q18E;How afraid are you of being the victim of the following crimes: Being hit by a drunk driver?;2;Afraid
Q18E;How afraid are you of being the victim of the following crimes: Being hit by a drunk driver?;3;Slightly afraid
Q18E;How afraid are you of being the victim of the following crimes: Being hit by a drunk driver?;4;Not afraid
Q18F;How afraid are you of being the victim of the following crimes: Police brutality?;-1;Web blank
Q18F;How afraid are you of being the victim of the following crimes: Police brutality?;1;Very afraid
Q18F;How afraid are you of being the victim of the following crimes: Police brutality?;2;Afraid
Q18F;How afraid are you of being the victim of the following crimes: Police brutality?;3;Slightly afraid
Q18F;How afraid are you of being the victim of the following crimes: Police brutality?;4;Not afraid
Q18G;How afraid are you of being the victim of the following crimes: Sexual assault by a stranger?;1;Very afraid
Q18G;How afraid are you of being the victim of the following crimes: Sexual assault by a stranger?;2;Afraid
Q18G;How afraid are you of being the victim of the following crimes: Sexual assault by a stranger?;3;Slightly afraid
Q18G;How afraid are you of being the victim of the following crimes: Sexual assault by a stranger?;4;Not afraid
Q18H;How afraid are you of being the victim of the following crimes: Sexual assault by someone you know?;-1;Web blank
Q18H;How afraid are you of being the victim of the following crimes: Sexual assault by someone you know?;1;Very afraid
Q18H;How afraid are you of being the victim of the following crimes: Sexual assault by someone you know?;2;Afraid
Q18H;How afraid are you of being the victim of the following crimes: Sexual assault by someone you know?;3;Slightly afraid
Q18H;How afraid are you of being the victim of the following crimes: Sexual assault by someone you know?;4;Not afraid
Q18I;How afraid are you of being the victim of the following crimes: Racial/hate crime?;-1;Web blank
Q18I;How afraid are you of being the victim of the following crimes: Racial/hate crime?;1;Very afraid
Q18I;How afraid are you of being the victim of the following crimes: Racial/hate crime?;2;Afraid
Q18I;How afraid are you of being the victim of the following crimes: Racial/hate crime?;3;Slightly afraid
Q18I;How afraid are you of being the victim of the following crimes: Racial/hate crime?;4;Not afraid
Q18J;How afraid are you of being the victim of the following crimes: Random/mass shooting?;-1;Web blank
Q18J;How afraid are you of being the victim of the following crimes: Random/mass shooting?;1;Very afraid
Q18J;How afraid are you of being the victim of the following crimes: Random/mass shooting?;2;Afraid
Q18J;How afraid are you of being the victim of the following crimes: Random/mass shooting?;3;Slightly afraid
Q18J;How afraid are you of being the victim of the following crimes: Random/mass shooting?;4;Not afraid
Q18K;How afraid are you of being the victim of the following crimes: Break-ins?;-1;Web blank
Q18K;How afraid are you of being the victim of the following crimes: Break-ins?;1;Very afraid
Q18K;How afraid are you of being the victim of the following crimes: Break-ins?;2;Afraid
Q18K;How afraid are you of being the victim of the following crimes: Break-ins?;3;Slightly afraid
Q18K;How afraid are you of being the victim of the following crimes: Break-ins?;4;Not afraid
Q18L;How afraid are you of being the victim of the following crimes: Theft of property?;1;Very afraid
Q18L;How afraid are you of being the victim of the following crimes: Theft of property?;2;Afraid
Q18L;How afraid are you of being the victim of the following crimes: Theft of property?;3;Slightly afraid
Q18L;How afraid are you of being the victim of the following crimes: Theft of property?;4;Not afraid
Q18M;How afraid are you of being the victim of the following crimes: Gang violence?;1;Very afraid
Q18M;How afraid are you of being the victim of the following crimes: Gang violence?;2;Afraid
Q18M;How afraid are you of being the victim of the following crimes: Gang violence?;3;Slightly afraid
Q18M;How afraid are you of being the victim of the following crimes: Gang violence?;4;Not afraid
Q18N;How afraid are you of being the victim of the following crimes: Abduction/Kidnapping?;-1;Web blank
Q18N;How afraid are you of being the victim of the following crimes: Abduction/Kidnapping?;1;Very afraid
Q18N;How afraid are you of being the victim of the following crimes: Abduction/Kidnapping?;2;Afraid
Q18N;How afraid are you of being the victim of the following crimes: Abduction/Kidnapping?;3;Slightly afraid
Q18N;How afraid are you of being the victim of the following crimes: Abduction/Kidnapping?;4;Not afraid
Q18O;How afraid are you of being the victim of the following crimes: Identity theft?;1;Very afraid
Q18O;How afraid are you of being the victim of the following crimes: Identity theft?;2;Afraid
Q18O;How afraid are you of being the victim of the following crimes: Identity theft?;3;Slightly afraid
Q18O;How afraid are you of being the victim of the following crimes: Identity theft?;4;Not afraid
Q18P;How afraid are you of being the victim of the following crimes: Credit card fraud?;-1;Web blank
Q18P;How afraid are you of being the victim of the following crimes: Credit card fraud?;1;Very afraid
Q18P;How afraid are you of being the victim of the following crimes: Credit card fraud?;2;Afraid
Q18P;How afraid are you of being the victim of the following crimes: Credit card fraud?;3;Slightly afraid
Q18P;How afraid are you of being the victim of the following crimes: Credit card fraud?;4;Not afraid
Q18Q;How afraid are you of being the victim of the following crimes: Financial fraud (such as a Ponzi Scheme, embezzlement, etc.)?;-1;Web blank
Q18Q;How afraid are you of being the victim of the following crimes: Financial fraud (such as a Ponzi Scheme, embezzlement, etc.)?;1;Very afraid
Q18Q;How afraid are you of being the victim of the following crimes: Financial fraud (such as a Ponzi Scheme, embezzlement, etc.)?;2;Afraid
Q18Q;How afraid are you of being the victim of the following crimes: Financial fraud (such as a Ponzi Scheme, embezzlement, etc.)?;3;Slightly afraid
Q18Q;How afraid are you of being the victim of the following crimes: Financial fraud (such as a Ponzi Scheme, embezzlement, etc.)?;4;Not afraid
Q18R;How afraid are you of being the victim of the following crimes: Terrorism?;1;Very afraid
Q18R;How afraid are you of being the victim of the following crimes: Terrorism?;2;Afraid
Q18R;How afraid are you of being the victim of the following crimes: Terrorism?;3;Slightly afraid
Q18R;How afraid are you of being the victim of the following crimes: Terrorism?;4;Not afraid
Q19A;How afraid are you of the following: Antifa?;-1;Web blank
Q19A;How afraid are you of the following: Antifa?;1;Very afraid
Q19A;How afraid are you of the following: Antifa?;2;Afraid
Q19A;How afraid are you of the following: Antifa?;3;Slightly afraid
Q19A;How afraid are you of the following: Antifa?;4;Not afraid
Q19A;How afraid are you of the following: Antifa?;5;I don't know who/what this is
Q19B;How afraid are you of the following: White supremacists?;-1;Web blank
Q19B;How afraid are you of the following: White supremacists?;1;Very afraid
Q19B;How afraid are you of the following: White supremacists?;2;Afraid
Q19B;How afraid are you of the following: White supremacists?;3;Slightly afraid
Q19B;How afraid are you of the following: White supremacists?;4;Not afraid
Q19B;How afraid are you of the following: White supremacists?;5;I don't know who/what this is
Q19C;How afraid are you of the following: Black Lives Matter (BLM)?;1;Very afraid
Q19C;How afraid are you of the following: Black Lives Matter (BLM)?;2;Afraid
Q19C;How afraid are you of the following: Black Lives Matter (BLM)?;3;Slightly afraid
Q19C;How afraid are you of the following: Black Lives Matter (BLM)?;4;Not afraid
Q19C;How afraid are you of the following: Black Lives Matter (BLM)?;5;I don't know who/what this is
Q19D;How afraid are you of the following: How afraid are you of the following: The Proud Boys?;-1;Web blank
Q19D;How afraid are you of the following: How afraid are you of the following: The Proud Boys?;1;Very afraid
Q19D;How afraid are you of the following: How afraid are you of the following: The Proud Boys?;2;Afraid
Q19D;How afraid are you of the following: How afraid are you of the following: The Proud Boys?;3;Slightly afraid
Q19D;How afraid are you of the following: How afraid are you of the following: The Proud Boys?;4;Not afraid
Q19D;How afraid are you of the following: How afraid are you of the following: The Proud Boys?;5;I don't know who/what this is
Q19E;How afraid are you of the following: Immigrants?;1;Very afraid
Q19E;How afraid are you of the following: Immigrants?;2;Afraid
Q19E;How afraid are you of the following: Immigrants?;3;Slightly afraid
Q19E;How afraid are you of the following: Immigrants?;4;Not afraid
Q19E;How afraid are you of the following: Immigrants?;5;I don't know who/what this is
Q19F;How afraid are you of the following: Muslims;1;Very afraid
Q19F;How afraid are you of the following: Muslims;2;Afraid
Q19F;How afraid are you of the following: Muslims;3;Slightly afraid
Q19F;How afraid are you of the following: Muslims;4;Not afraid
Q19F;How afraid are you of the following: Muslims;5;I don't know who/what this is
Q19G;How afraid are you of the following: Right wing extremists?;1;Very afraid
Q19G;How afraid are you of the following: Right wing extremists?;2;Afraid
Q19G;How afraid are you of the following: Right wing extremists?;3;Slightly afraid
Q19G;How afraid are you of the following: Right wing extremists?;4;Not afraid
Q19G;How afraid are you of the following: Right wing extremists?;5;I don't know who/what this is
Q19H;How afraid are you of the following: Left wing extremists?;1;Very afraid
Q19H;How afraid are you of the following: Left wing extremists?;2;Afraid
Q19H;How afraid are you of the following: Left wing extremists?;3;Slightly afraid
Q19H;How afraid are you of the following: Left wing extremists?;4;Not afraid
Q19H;How afraid are you of the following: Left wing extremists?;5;I don't know who/what this is
Q20A;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...Alien encounters?;1;Strongly agree
Q20A;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...Alien encounters?;2;Agree
Q20A;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...Alien encounters?;3;Disagree
Q20A;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...Alien encounters?;4;Strongly disagree
Q20B;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The 9/11 attacks?;-1;Web blank
Q20B;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The 9/11 attacks?;1;Strongly agree
Q20B;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The 9/11 attacks?;2;Agree
Q20B;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The 9/11 attacks?;3;Disagree
Q20B;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The 9/11 attacks?;4;Strongly disagree
Q20C;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The South Dakota crash?;-1;Web blank
Q20C;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The South Dakota crash?;1;Strongly agree
Q20C;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The South Dakota crash?;2;Agree
Q20C;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The South Dakota crash?;3;Disagree
Q20C;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The South Dakota crash?;4;Strongly disagree
Q20D;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...Global warming?;-1;Web blank
Q20D;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...Global warming?;1;Strongly agree
Q20D;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...Global warming?;2;Agree
Q20D;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...Global warming?;3;Disagree
Q20D;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...Global warming?;4;Strongly disagree
Q20E;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The JFK assassination?;-1;Web blank
Q20E;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The JFK assassination?;1;Strongly agree
Q20E;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The JFK assassination?;2;Agree
Q20E;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The JFK assassination?;3;Disagree
Q20E;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The JFK assassination?;4;Strongly disagree
Q20F;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The moon landing?;1;Strongly agree
Q20F;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The moon landing?;2;Agree
Q20F;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The moon landing?;3;Disagree
Q20F;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The moon landing?;4;Strongly disagree
Q20G;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The Illuminati/New World Order?;-1;Web blank
Q20G;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The Illuminati/New World Order?;1;Strongly agree
Q20G;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The Illuminati/New World Order?;2;Agree
Q20G;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The Illuminati/New World Order?;3;Disagree
Q20G;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...The Illuminati/New World Order?;4;Strongly disagree
Q20H;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...Mass shootings such as those at Sandy Hook, Las Vegas, and Parkland?;-1;Web blank
Q20H;Please indicate your level of agreement with the following statements. The government is concealing what it knows about...Mass shootings such as those at Sandy Hook, Las Vegas, and Parkland?;1;Strongly agree
