Q_NAME;Description;Option_Num;Option_Text
Q15AD;Q15ad. How afraid are you of the following events? (Please select one response for each.) d. Widespread civil unrest;1;Very afraid
Q15AD;Q15ad. How afraid are you of the following events? (Please select one response for each.) d. Widespread civil unrest;2;Afraid
Q15AD;Q15ad. How afraid are you of the following events? (Please select one response for each.) d. Widespread civil unrest;3;Slightly afraid
Q15AD;Q15ad. How afraid are you of the following events? (Please select one response for each.) d. Widespread civil unrest;4;Not afraid
Q15AE;Q15ae. How afraid are you of the following events? (Please select one response for each.) e. The US becoming involved in another world war;-1;Web blank
Q15AE;Q15ae. How afraid are you of the following events? (Please select one response for each.) e. The US becoming involved in another world war;1;Very afraid
Q15AE;Q15ae. How afraid are you of the following events? (Please select one response for each.) e. The US becoming involved in another world war;2;Afraid
Q15AE;Q15ae. How afraid are you of the following events? (Please select one response for each.) e. The US becoming involved in another world war;3;Slightly afraid
Q15AE;Q15ae. How afraid are you of the following events? (Please select one response for each.) e. The US becoming involved in another world war;4;Not afraid
Q15AF;Q15af. How afraid are you of the following events? (Please select one response for each.) f. Whites no longer being the majority in the US;-1;Web blank
Q15AF;Q15af. How afraid are you of the following events? (Please select one response for each.) f. Whites no longer being the majority in the US;1;Very afraid
Q15AF;Q15af. How afraid are you of the following events? (Please select one response for each.) f. Whites no longer being the majority in the US;2;Afraid
Q15AF;Q15af. How afraid are you of the following events? (Please select one response for each.) f. Whites no longer being the majority in the US;3;Slightly afraid
Q15AF;Q15af. How afraid are you of the following events? (Please select one response for each.) f. Whites no longer being the majority in the US;4;Not afraid
Q15AG;Q15ag. How afraid are you of the following events? (Please select one response for each.) g. Illegal immigration;-1;Web blank
Q15AG;Q15ag. How afraid are you of the following events? (Please select one response for each.) g. Illegal immigration;1;Very afraid
Q15AG;Q15ag. How afraid are you of the following events? (Please select one response for each.) g. Illegal immigration;2;Afraid
Q15AG;Q15ag. How afraid are you of the following events? (Please select one response for each.) g. Illegal immigration;3;Slightly afraid
Q15AG;Q15ag. How afraid are you of the following events? (Please select one response for each.) g. Illegal immigration;4;Not afraid
Q15AH;Q15ah. How afraid are you of the following events? (Please select one response for each.) h. Violent overthrow of the U.S. government;-1;Web blank
Q15AH;Q15ah. How afraid are you of the following events? (Please select one response for each.) h. Violent overthrow of the U.S. government;1;Very afraid
Q15AH;Q15ah. How afraid are you of the following events? (Please select one response for each.) h. Violent overthrow of the U.S. government;2;Afraid
Q15AH;Q15ah. How afraid are you of the following events? (Please select one response for each.) h. Violent overthrow of the U.S. government;3;Slightly afraid
Q15AH;Q15ah. How afraid are you of the following events? (Please select one response for each.) h. Violent overthrow of the U.S. government;4;Not afraid
Q15AI;Q15ai. How afraid are you of the following events? (Please select one response for each.) i. Widespread voter fraud;-1;Web blank
Q15AI;Q15ai. How afraid are you of the following events? (Please select one response for each.) i. Widespread voter fraud;1;Very afraid
Q15AI;Q15ai. How afraid are you of the following events? (Please select one response for each.) i. Widespread voter fraud;2;Afraid
Q15AI;Q15ai. How afraid are you of the following events? (Please select one response for each.) i. Widespread voter fraud;3;Slightly afraid
Q15AI;Q15ai. How afraid are you of the following events? (Please select one response for each.) i. Widespread voter fraud;4;Not afraid
Q15AJ;Q15aj. How afraid are you of the following events? (Please select one response for each.) j. Biological warfare;-1;Web blank
Q15AJ;Q15aj. How afraid are you of the following events? (Please select one response for each.) j. Biological warfare;1;Very afraid
Q15AJ;Q15aj. How afraid are you of the following events? (Please select one response for each.) j. Biological warfare;2;Afraid
Q15AJ;Q15aj. How afraid are you of the following events? (Please select one response for each.) j. Biological warfare;3;Slightly afraid
Q15AJ;Q15aj. How afraid are you of the following events? (Please select one response for each.) j. Biological warfare;4;Not afraid
Q15AK;Q15ak. How afraid are you of the following events? (Please select one response for each.) k. A terrorist attack;-1;Web blank
Q15AK;Q15ak. How afraid are you of the following events? (Please select one response for each.) k. A terrorist attack;1;Very afraid
Q15AK;Q15ak. How afraid are you of the following events? (Please select one response for each.) k. A terrorist attack;2;Afraid
Q15AK;Q15ak. How afraid are you of the following events? (Please select one response for each.) k. A terrorist attack;3;Slightly afraid
Q15AK;Q15ak. How afraid are you of the following events? (Please select one response for each.) k. A terrorist attack;4;Not afraid
Q15AL;Q15al. How afraid are you of the following events? (Please select one response for each.) l. North Korea using nuclear weapons;-1;Web blank
Q15AL;Q15al. How afraid are you of the following events? (Please select one response for each.) l. North Korea using nuclear weapons;1;Very afraid
Q15AL;Q15al. How afraid are you of the following events? (Please select one response for each.) l. North Korea using nuclear weapons;2;Afraid
Q15AL;Q15al. How afraid are you of the following events? (Please select one response for each.) l. North Korea using nuclear weapons;3;Slightly afraid
Q15AL;Q15al. How afraid are you of the following events? (Please select one response for each.) l. North Korea using nuclear weapons;4;Not afraid
Q15AM;Q15am. How afraid are you of the following events? (Please select one response for each.) m. Iran using nuclear weapons;-1;Web blank
Q15AM;Q15am. How afraid are you of the following events? (Please select one response for each.) m. Iran using nuclear weapons;1;Very afraid
Q15AM;Q15am. How afraid are you of the following events? (Please select one response for each.) m. Iran using nuclear weapons;2;Afraid
Q15AM;Q15am. How afraid are you of the following events? (Please select one response for each.) m. Iran using nuclear weapons;3;Slightly afraid
Q15AM;Q15am. How afraid are you of the following events? (Please select one response for each.) m. Iran using nuclear weapons;4;Not afraid
Q15AN;Q15an. How afraid are you of the following events? (Please select one response for each.) n. Russia using nuclear weapons;-1;Web blank
Q15AN;Q15an. How afraid are you of the following events? (Please select one response for each.) n. Russia using nuclear weapons;1;Very afraid
Q15AN;Q15an. How afraid are you of the following events? (Please select one response for each.) n. Russia using nuclear weapons;2;Afraid
Q15AN;Q15an. How afraid are you of the following events? (Please select one response for each.) n. Russia using nuclear weapons;3;Slightly afraid
Q15AN;Q15an. How afraid are you of the following events? (Please select one response for each.) n. Russia using nuclear weapons;4;Not afraid
Q16A;Q16a. How afraid are you of the following? (Please select one response for each.) a. Blood;1;Very afraid
Q16A;Q16a. How afraid are you of the following? (Please select one response for each.) a. Blood;2;Afraid
Q16A;Q16a. How afraid are you of the following? (Please select one response for each.) a. Blood;3;Slightly afraid
Q16A;Q16a. How afraid are you of the following? (Please select one response for each.) a. Blood;4;Not afraid
Q16B;Q16b. How afraid are you of the following? (Please select one response for each.) b. Needles;1;Very afraid
Q16B;Q16b. How afraid are you of the following? (Please select one response for each.) b. Needles;2;Afraid
Q16B;Q16b. How afraid are you of the following? (Please select one response for each.) b. Needles;3;Slightly afraid
Q16B;Q16b. How afraid are you of the following? (Please select one response for each.) b. Needles;4;Not afraid
Q16C;Q16c. How afraid are you of the following? (Please select one response for each.) c. Insects/arachnids (spiders, bees, etc.);-1;Web blank
Q16C;Q16c. How afraid are you of the following? (Please select one response for each.) c. Insects/arachnids (spiders, bees, etc.);1;Very afraid
Q16C;Q16c. How afraid are you of the following? (Please select one response for each.) c. Insects/arachnids (spiders, bees, etc.);2;Afraid
Q16C;Q16c. How afraid are you of the following? (Please select one response for each.) c. Insects/arachnids (spiders, bees, etc.);3;Slightly afraid
Q16C;Q16c. How afraid are you of the following? (Please select one response for each.) c. Insects/arachnids (spiders, bees, etc.);4;Not afraid
Q16D;Q16d. How afraid are you of the following? (Please select one response for each.) d. Reptiles (snakes, lizards, etc.);1;Very afraid
Q16D;Q16d. How afraid are you of the following? (Please select one response for each.) d. Reptiles (snakes, lizards, etc.);2;Afraid
Q16D;Q16d. How afraid are you of the following? (Please select one response for each.) d. Reptiles (snakes, lizards, etc.);3;Slightly afraid
Q16D;Q16d. How afraid are you of the following? (Please select one response for each.) d. Reptiles (snakes, lizards, etc.);4;Not afraid
Q16E;Q16e. How afraid are you of the following? (Please select one response for each.) e. Animals (dogs, rats, etc.);-1;Web blank
Q16E;Q16e. How afraid are you of the following? (Please select one response for each.) e. Animals (dogs, rats, etc.);1;Very afraid
Q16E;Q16e. How afraid are you of the following? (Please select one response for each.) e. Animals (dogs, rats, etc.);2;Afraid
Q16E;Q16e. How afraid are you of the following? (Please select one response for each.) e. Animals (dogs, rats, etc.);3;Slightly afraid
Q16E;Q16e. How afraid are you of the following? (Please select one response for each.) e. Animals (dogs, rats, etc.);4;Not afraid
Q16F;Q16f. How afraid are you of the following? (Please select one response for each.) f. Sharks;-1;Web blank
Q16F;Q16f. How afraid are you of the following? (Please select one response for each.) f. Sharks;1;Very afraid
Q16F;Q16f. How afraid are you of the following? (Please select one response for each.) f. Sharks;2;Afraid
Q16F;Q16f. How afraid are you of the following? (Please select one response for each.) f. Sharks;3;Slightly afraid
Q16F;Q16f. How afraid are you of the following? (Please select one response for each.) f. Sharks;4;Not afraid
Q16G;Q16g. How afraid are you of the following? (Please select one response for each.) g. Germs;-1;Web blank
Q16G;Q16g. How afraid are you of the following? (Please select one response for each.) g. Germs;1;Very afraid
Q16G;Q16g. How afraid are you of the following? (Please select one response for each.) g. Germs;2;Afraid
Q16G;Q16g. How afraid are you of the following? (Please select one response for each.) g. Germs;3;Slightly afraid
Q16G;Q16g. How afraid are you of the following? (Please select one response for each.) g. Germs;4;Not afraid
Q16H;Q16h. How afraid are you of the following? (Please select one response for each.) h. Deep lakes and oceans;1;Very afraid
Q16H;Q16h. How afraid are you of the following? (Please select one response for each.) h. Deep lakes and oceans;2;Afraid
Q16H;Q16h. How afraid are you of the following? (Please select one response for each.) h. Deep lakes and oceans;3;Slightly afraid
Q16H;Q16h. How afraid are you of the following? (Please select one response for each.) h. Deep lakes and oceans;4;Not afraid
Q16I;Q16i. How afraid are you of the following? (Please select one response for each.) i. Flying;-1;Web blank
Q16I;Q16i. How afraid are you of the following? (Please select one response for each.) i. Flying;1;Very afraid
Q16I;Q16i. How afraid are you of the following? (Please select one response for each.) i. Flying;2;Afraid
Q16I;Q16i. How afraid are you of the following? (Please select one response for each.) i. Flying;3;Slightly afraid
Q16I;Q16i. How afraid are you of the following? (Please select one response for each.) i. Flying;4;Not afraid
Q16J;Q16j. How afraid are you of the following? (Please select one response for each.) j. Ghosts;1;Very afraid
Q16J;Q16j. How afraid are you of the following? (Please select one response for each.) j. Ghosts;2;Afraid
Q16J;Q16j. How afraid are you of the following? (Please select one response for each.) j. Ghosts;3;Slightly afraid
Q16J;Q16j. How afraid are you of the following? (Please select one response for each.) j. Ghosts;4;Not afraid
Q16K;Q16k. How afraid are you of the following? (Please select one response for each.) k. Heights;1;Very afraid
Q16K;Q16k. How afraid are you of the following? (Please select one response for each.) k. Heights;2;Afraid
Q16K;Q16k. How afraid are you of the following? (Please select one response for each.) k. Heights;3;Slightly afraid
Q16K;Q16k. How afraid are you of the following? (Please select one response for each.) k. Heights;4;Not afraid
Q16L;Q16l. How afraid are you of the following? (Please select one response for each.) l. Public speaking;1;Very afraid
Q16L;Q16l. How afraid are you of the following? (Please select one response for each.) l. Public speaking;2;Afraid
Q16L;Q16l. How afraid are you of the following? (Please select one response for each.) l. Public speaking;3;Slightly afraid
Q16L;Q16l. How afraid are you of the following? (Please select one response for each.) l. Public speaking;4;Not afraid
Q16M;Q16m. How afraid are you of the following? (Please select one response for each.) m. Small, enclosed spaces;1;Very afraid
Q16M;Q16m. How afraid are you of the following? (Please select one response for each.) m. Small, enclosed spaces;2;Afraid
Q16M;Q16m. How afraid are you of the following? (Please select one response for each.) m. Small, enclosed spaces;3;Slightly afraid
Q16M;Q16m. How afraid are you of the following? (Please select one response for each.) m. Small, enclosed spaces;4;Not afraid
Q16N;Q16n. How afraid are you of the following? (Please select one response for each.) n. Zombies;1;Very afraid
Q16N;Q16n. How afraid are you of the following? (Please select one response for each.) n. Zombies;2;Afraid
Q16N;Q16n. How afraid are you of the following? (Please select one response for each.) n. Zombies;3;Slightly afraid
Q16N;Q16n. How afraid are you of the following? (Please select one response for each.) n. Zombies;4;Not afraid
Q16O;Q16o. How afraid are you of the following? (Please select one response for each.) o. Strangers;-1;Web blank
Q16O;Q16o. How afraid are you of the following? (Please select one response for each.) o. Strangers;1;Very afraid
Q16O;Q16o. How afraid are you of the following? (Please select one response for each.) o. Strangers;2;Afraid
Q16O;Q16o. How afraid are you of the following? (Please select one response for each.) o. Strangers;3;Slightly afraid
Q16O;Q16o. How afraid are you of the following? (Please select one response for each.) o. Strangers;4;Not afraid
Q16P;Q16p. How afraid are you of the following? (Please select one response for each.) p. Walking alone at night;-1;Web blank
Q16P;Q16p. How afraid are you of the following? (Please select one response for each.) p. Walking alone at night;1;Very afraid
Q16P;Q16p. How afraid are you of the following? (Please select one response for each.) p. Walking alone at night;2;Afraid
Q16P;Q16p. How afraid are you of the following? (Please select one response for each.) p. Walking alone at night;3;Slightly afraid
Q16P;Q16p. How afraid are you of the following? (Please select one response for each.) p. Walking alone at night;4;Not afraid
Q17A;Q17a. How afraid are you of being the victim of the following crimes? (Please select one response for each.) a. Mugging;1;Very afraid
Q17A;Q17a. How afraid are you of being the victim of the following crimes? (Please select one response for each.) a. Mugging;2;Afraid
Q17A;Q17a. How afraid are you of being the victim of the following crimes? (Please select one response for each.) a. Mugging;3;Slightly afraid
Q17A;Q17a. How afraid are you of being the victim of the following crimes? (Please select one response for each.) a. Mugging;4;Not afraid
Q17B;Q17b. How afraid are you of being the victim of the following crimes? (Please select one response for each.) b. Stalking;1;Very afraid
Q17B;Q17b. How afraid are you of being the victim of the following crimes? (Please select one response for each.) b. Stalking;2;Afraid
Q17B;Q17b. How afraid are you of being the victim of the following crimes? (Please select one response for each.) b. Stalking;3;Slightly afraid
Q17B;Q17b. How afraid are you of being the victim of the following crimes? (Please select one response for each.) b. Stalking;4;Not afraid
Q17C;Q17c. How afraid are you of being the victim of the following crimes? (Please select one response for each.) c. Murder by a stranger;1;Very afraid
Q17C;Q17c. How afraid are you of being the victim of the following crimes? (Please select one response for each.) c. Murder by a stranger;2;Afraid
Q17C;Q17c. How afraid are you of being the victim of the following crimes? (Please select one response for each.) c. Murder by a stranger;3;Slightly afraid
Q17C;Q17c. How afraid are you of being the victim of the following crimes? (Please select one response for each.) c. Murder by a stranger;4;Not afraid
Q17D;Q17d. How afraid are you of being the victim of the following crimes? (Please select one response for each.) d. Murder by someone you know;1;Very afraid
Q17D;Q17d. How afraid are you of being the victim of the following crimes? (Please select one response for each.) d. Murder by someone you know;2;Afraid
Q17D;Q17d. How afraid are you of being the victim of the following crimes? (Please select one response for each.) d. Murder by someone you know;3;Slightly afraid
Q17D;Q17d. How afraid are you of being the victim of the following crimes? (Please select one response for each.) d. Murder by someone you know;4;Not afraid
Q17E;Q17e. How afraid are you of being the victim of the following crimes? (Please select one response for each.) e. Being hit by a drunk driver;-1;Web blank
Q17E;Q17e. How afraid are you of being the victim of the following crimes? (Please select one response for each.) e. Being hit by a drunk driver;1;Very afraid
Q17E;Q17e. How afraid are you of being the victim of the following crimes? (Please select one response for each.) e. Being hit by a drunk driver;2;Afraid
Q17E;Q17e. How afraid are you of being the victim of the following crimes? (Please select one response for each.) e. Being hit by a drunk driver;3;Slightly afraid
Q17E;Q17e. How afraid are you of being the victim of the following crimes? (Please select one response for each.) e. Being hit by a drunk driver;4;Not afraid
Q17F;Q17f. How afraid are you of being the victim of the following crimes? (Please select one response for each.) f. Police brutality;1;Very afraid
Q17F;Q17f. How afraid are you of being the victim of the following crimes? (Please select one response for each.) f. Police brutality;2;Afraid
Q17F;Q17f. How afraid are you of being the victim of the following crimes? (Please select one response for each.) f. Police brutality;3;Slightly afraid
Q17F;Q17f. How afraid are you of being the victim of the following crimes? (Please select one response for each.) f. Police brutality;4;Not afraid
Q17G;Q17g. How afraid are you of being the victim of the following crimes? (Please select one response for each.) g. Sexual assault by a stranger;-1;Web blank
Q17G;Q17g. How afraid are you of being the victim of the following crimes? (Please select one response for each.) g. Sexual assault by a stranger;1;Very afraid
Q17G;Q17g. How afraid are you of being the victim of the following crimes? (Please select one response for each.) g. Sexual assault by a stranger;2;Afraid
Q17G;Q17g. How afraid are you of being the victim of the following crimes? (Please select one response for each.) g. Sexual assault by a stranger;3;Slightly afraid
Q17G;Q17g. How afraid are you of being the victim of the following crimes? (Please select one response for each.) g. Sexual assault by a stranger;4;Not afraid
Q17H;Q17h. How afraid are you of being the victim of the following crimes? (Please select one response for each.) h. Sexual assault by someone you know;-1;Web blank
Q17H;Q17h. How afraid are you of being the victim of the following crimes? (Please select one response for each.) h. Sexual assault by someone you know;1;Very afraid
Q17H;Q17h. How afraid are you of being the victim of the following crimes? (Please select one response for each.) h. Sexual assault by someone you know;2;Afraid
Q17H;Q17h. How afraid are you of being the victim of the following crimes? (Please select one response for each.) h. Sexual assault by someone you know;3;Slightly afraid
Q17H;Q17h. How afraid are you of being the victim of the following crimes? (Please select one response for each.) h. Sexual assault by someone you know;4;Not afraid
Q17I;Q17i. How afraid are you of being the victim of the following crimes? (Please select one response for each.) i. Racial/hate crime;1;Very afraid
Q17I;Q17i. How afraid are you of being the victim of the following crimes? (Please select one response for each.) i. Racial/hate crime;2;Afraid
Q17I;Q17i. How afraid are you of being the victim of the following crimes? (Please select one response for each.) i. Racial/hate crime;3;Slightly afraid
Q17I;Q17i. How afraid are you of being the victim of the following crimes? (Please select one response for each.) i. Racial/hate crime;4;Not afraid
Q17J;Q17j. How afraid are you of being the victim of the following crimes? (Please select one response for each.) j. Random/mass shooting;-1;Web blank
Q17J;Q17j. How afraid are you of being the victim of the following crimes? (Please select one response for each.) j. Random/mass shooting;1;Very afraid
Q17J;Q17j. How afraid are you of being the victim of the following crimes? (Please select one response for each.) j. Random/mass shooting;2;Afraid
Q17J;Q17j. How afraid are you of being the victim of the following crimes? (Please select one response for each.) j. Random/mass shooting;3;Slightly afraid
Q17J;Q17j. How afraid are you of being the victim of the following crimes? (Please select one response for each.) j. Random/mass shooting;4;Not afraid
Q17K;Q17k. How afraid are you of being the victim of the following crimes? (Please select one response for each.) k. Break-ins;-1;Web blank
Q17K;Q17k. How afraid are you of being the victim of the following crimes? (Please select one response for each.) k. Break-ins;1;Very afraid
Q17K;Q17k. How afraid are you of being the victim of the following crimes? (Please select one response for each.) k. Break-ins;2;Afraid
Q17K;Q17k. How afraid are you of being the victim of the following crimes? (Please select one response for each.) k. Break-ins;3;Slightly afraid
Q17K;Q17k. How afraid are you of being the victim of the following crimes? (Please select one response for each.) k. Break-ins;4;Not afraid
Q17L;Q17l. How afraid are you of being the victim of the following crimes? (Please select one response for each.) l. Theft of property;-1;Web blank
Q17L;Q17l. How afraid are you of being the victim of the following crimes? (Please select one response for each.) l. Theft of property;1;Very afraid
Q17L;Q17l. How afraid are you of being the victim of the following crimes? (Please select one response for each.) l. Theft of property;2;Afraid
Q17L;Q17l. How afraid are you of being the victim of the following crimes? (Please select one response for each.) l. Theft of property;3;Slightly afraid
Q17L;Q17l. How afraid are you of being the victim of the following crimes? (Please select one response for each.) l. Theft of property;4;Not afraid
Q17M;Q17m. How afraid are you of being the victim of the following crimes? (Please select one response for each.) m. Gang violence;1;Very afraid
Q17M;Q17m. How afraid are you of being the victim of the following crimes? (Please select one response for each.) m. Gang violence;2;Afraid
Q17M;Q17m. How afraid are you of being the victim of the following crimes? (Please select one response for each.) m. Gang violence;3;Slightly afraid
Q17M;Q17m. How afraid are you of being the victim of the following crimes? (Please select one response for each.) m. Gang violence;4;Not afraid
Q17N;Q17n. How afraid are you of being the victim of the following crimes? (Please select one response for each.) n. Abduction/Kidnapping;-1;Web blank
Q17N;Q17n. How afraid are you of being the victim of the following crimes? (Please select one response for each.) n. Abduction/Kidnapping;1;Very afraid
Q17N;Q17n. How afraid are you of being the victim of the following crimes? (Please select one response for each.) n. Abduction/Kidnapping;2;Afraid
Q17N;Q17n. How afraid are you of being the victim of the following crimes? (Please select one response for each.) n. Abduction/Kidnapping;3;Slightly afraid
Q17N;Q17n. How afraid are you of being the victim of the following crimes? (Please select one response for each.) n. Abduction/Kidnapping;4;Not afraid
Q17O;Q17o. How afraid are you of being the victim of the following crimes? (Please select one response for each.) o. Identity theft;1;Very afraid
Q17O;Q17o. How afraid are you of being the victim of the following crimes? (Please select one response for each.) o. Identity theft;2;Afraid
Q17O;Q17o. How afraid are you of being the victim of the following crimes? (Please select one response for each.) o. Identity theft;3;Slightly afraid
Q17O;Q17o. How afraid are you of being the victim of the following crimes? (Please select one response for each.) o. Identity theft;4;Not afraid
Q17P;Q17p. How afraid are you of being the victim of the following crimes? (Please select one response for each.) p. Credit card fraud;-1;Web blank
Q17P;Q17p. How afraid are you of being the victim of the following crimes? (Please select one response for each.) p. Credit card fraud;1;Very afraid
Q17P;Q17p. How afraid are you of being the victim of the following crimes? (Please select one response for each.) p. Credit card fraud;2;Afraid
Q17P;Q17p. How afraid are you of being the victim of the following crimes? (Please select one response for each.) p. Credit card fraud;3;Slightly afraid
Q17P;Q17p. How afraid are you of being the victim of the following crimes? (Please select one response for each.) p. Credit card fraud;4;Not afraid
Q17Q;Q17q. How afraid are you of being the victim of the following crimes? (Please select one response for each.) q. Financial fraud (such as a Ponzi Scheme, embezzlement, etc.);-1;Web blank
Q17Q;Q17q. How afraid are you of being the victim of the following crimes? (Please select one response for each.) q. Financial fraud (such as a Ponzi Scheme, embezzlement, etc.);1;Very afraid
Q17Q;Q17q. How afraid are you of being the victim of the following crimes? (Please select one response for each.) q. Financial fraud (such as a Ponzi Scheme, embezzlement, etc.);2;Afraid
Q17Q;Q17q. How afraid are you of being the victim of the following crimes? (Please select one response for each.) q. Financial fraud (such as a Ponzi Scheme, embezzlement, etc.);3;Slightly afraid
Q17Q;Q17q. How afraid are you of being the victim of the following crimes? (Please select one response for each.) q. Financial fraud (such as a Ponzi Scheme, embezzlement, etc.);4;Not afraid
Q17R;Q17r. How afraid are you of being the victim of the following crimes? (Please select one response for each.) r. Terrorism;-1;Web blank
Q17R;Q17r. How afraid are you of being the victim of the following crimes? (Please select one response for each.) r. Terrorism;1;Very afraid
Q17R;Q17r. How afraid are you of being the victim of the following crimes? (Please select one response for each.) r. Terrorism;2;Afraid
Q17R;Q17r. How afraid are you of being the victim of the following crimes? (Please select one response for each.) r. Terrorism;3;Slightly afraid
Q17R;Q17r. How afraid are you of being the victim of the following crimes? (Please select one response for each.) r. Terrorism;4;Not afraid
Q18A;Q18a. How afraid are you of the following? (Please select one response for each.) a. Antifa;-1;Web blank
Q18A;Q18a. How afraid are you of the following? (Please select one response for each.) a. Antifa;1;Very afraid
Q18A;Q18a. How afraid are you of the following? (Please select one response for each.) a. Antifa;2;Afraid
Q18A;Q18a. How afraid are you of the following? (Please select one response for each.) a. Antifa;3;Slightly afraid
Q18A;Q18a. How afraid are you of the following? (Please select one response for each.) a. Antifa;4;Not afraid
Q18A;Q18a. How afraid are you of the following? (Please select one response for each.) a. Antifa;5;I don't know who/what this is
Q18B;Q18b. How afraid are you of the following? (Please select one response for each.) b. White supremacists;-1;Web blank
Q18B;Q18b. How afraid are you of the following? (Please select one response for each.) b. White supremacists;1;Very afraid
Q18B;Q18b. How afraid are you of the following? (Please select one response for each.) b. White supremacists;2;Afraid
Q18B;Q18b. How afraid are you of the following? (Please select one response for each.) b. White supremacists;3;Slightly afraid
Q18B;Q18b. How afraid are you of the following? (Please select one response for each.) b. White supremacists;4;Not afraid
Q18B;Q18b. How afraid are you of the following? (Please select one response for each.) b. White supremacists;5;I don't know who/what this is
Q18C;Q18c. How afraid are you of the following? (Please select one response for each.) c. Black Lives Matter (BLM);-1;Web blank
Q18C;Q18c. How afraid are you of the following? (Please select one response for each.) c. Black Lives Matter (BLM);1;Very afraid
Q18C;Q18c. How afraid are you of the following? (Please select one response for each.) c. Black Lives Matter (BLM);2;Afraid
Q18C;Q18c. How afraid are you of the following? (Please select one response for each.) c. Black Lives Matter (BLM);3;Slightly afraid
Q18C;Q18c. How afraid are you of the following? (Please select one response for each.) c. Black Lives Matter (BLM);4;Not afraid
Q18C;Q18c. How afraid are you of the following? (Please select one response for each.) c. Black Lives Matter (BLM);5;I don't know who/what this is
Q18D;Q18d. How afraid are you of the following? (Please select one response for each.) d. The Proud Boys;-1;Web blank
Q18D;Q18d. How afraid are you of the following? (Please select one response for each.) d. The Proud Boys;1;Very afraid
Q18D;Q18d. How afraid are you of the following? (Please select one response for each.) d. The Proud Boys;2;Afraid
Q18D;Q18d. How afraid are you of the following? (Please select one response for each.) d. The Proud Boys;3;Slightly afraid
Q18D;Q18d. How afraid are you of the following? (Please select one response for each.) d. The Proud Boys;4;Not afraid
Q18D;Q18d. How afraid are you of the following? (Please select one response for each.) d. The Proud Boys;5;I don't know who/what this is
Q18E;Q18e. How afraid are you of the following? (Please select one response for each.) e. Immigrants;-1;Web blank
Q18E;Q18e. How afraid are you of the following? (Please select one response for each.) e. Immigrants;1;Very afraid
Q18E;Q18e. How afraid are you of the following? (Please select one response for each.) e. Immigrants;2;Afraid
Q18E;Q18e. How afraid are you of the following? (Please select one response for each.) e. Immigrants;3;Slightly afraid
Q18E;Q18e. How afraid are you of the following? (Please select one response for each.) e. Immigrants;4;Not afraid
Q18E;Q18e. How afraid are you of the following? (Please select one response for each.) e. Immigrants;5;I don't know who/what this is
Q18F;Q18f. How afraid are you of the following? (Please select one response for each.) f. Muslims;-1;Web blank
Q18F;Q18f. How afraid are you of the following? (Please select one response for each.) f. Muslims;1;Very afraid
Q18F;Q18f. How afraid are you of the following? (Please select one response for each.) f. Muslims;2;Afraid
Q18F;Q18f. How afraid are you of the following? (Please select one response for each.) f. Muslims;3;Slightly afraid
Q18F;Q18f. How afraid are you of the following? (Please select one response for each.) f. Muslims;4;Not afraid
Q18F;Q18f. How afraid are you of the following? (Please select one response for each.) f. Muslims;5;I don't know who/what this is
Q18G;Q18g. How afraid are you of the following? (Please select one response for each.) g. Right wing extremists;-1;Web blank
Q18G;Q18g. How afraid are you of the following? (Please select one response for each.) g. Right wing extremists;1;Very afraid
Q18G;Q18g. How afraid are you of the following? (Please select one response for each.) g. Right wing extremists;2;Afraid
Q18G;Q18g. How afraid are you of the following? (Please select one response for each.) g. Right wing extremists;3;Slightly afraid
Q18G;Q18g. How afraid are you of the following? (Please select one response for each.) g. Right wing extremists;4;Not afraid
Q18G;Q18g. How afraid are you of the following? (Please select one response for each.) g. Right wing extremists;5;I don't know who/what this is
Q18H;Q18h. How afraid are you of the following? (Please select one response for each.) h. Left wing extremists;-1;Web blank
Q18H;Q18h. How afraid are you of the following? (Please select one response for each.) h. Left wing extremists;1;Very afraid
Q18H;Q18h. How afraid are you of the following? (Please select one response for each.) h. Left wing extremists;2;Afraid
Q18H;Q18h. How afraid are you of the following? (Please select one response for each.) h. Left wing extremists;3;Slightly afraid
Q18H;Q18h. How afraid are you of the following? (Please select one response for each.) h. Left wing extremists;4;Not afraid
Q18H;Q18h. How afraid are you of the following? (Please select one response for each.) h. Left wing extremists;5;I don't know who/what this is
Q19A;Q19a. How afraid are you of the following? (Please select one response for each.) a. Government use of drones within the US;-1;Web blank
Q19A;Q19a. How afraid are you of the following? (Please select one response for each.) a. Government use of drones within the US;1;Very afraid
Q19A;Q19a. How afraid are you of the following? (Please select one response for each.) a. Government use of drones within the US;2;Afraid
Q19A;Q19a. How afraid are you of the following? (Please select one response for each.) a. Government use of drones within the US;3;Slightly afraid
Q19A;Q19a. How afraid are you of the following? (Please select one response for each.) a. Government use of drones within the US;4;Not afraid
Q19B;Q19b. How afraid are you of the following? (Please select one response for each.) b. Corrupt government officials;-1;Web blank
Q19B;Q19b. How afraid are you of the following? (Please select one response for each.) b. Corrupt government officials;1;Very afraid
Q19B;Q19b. How afraid are you of the following? (Please select one response for each.) b. Corrupt government officials;2;Afraid
Q19B;Q19b. How afraid are you of the following? (Please select one response for each.) b. Corrupt government officials;3;Slightly afraid
Q19B;Q19b. How afraid are you of the following? (Please select one response for each.) b. Corrupt government officials;4;Not afraid
Q19C;Q19c. How afraid are you of the following? (Please select one response for each.) c. Government restrictions on firearms and ammunition;-1;Web blank
