Q_NAME,Description,Option_Num,Option_Text
QN19I,How afraid are you of the following events? The collapse of the electrical grid,4,Not afraid
QN19J,How afraid are you of the following events? Nuclear weapons attack,-1,Blank
QN19J,How afraid are you of the following events? Nuclear weapons attack,1,Very afraid
QN19J,How afraid are you of the following events? Nuclear weapons attack,2,Afraid
QN19J,How afraid are you of the following events? Nuclear weapons attack,3,Slightly afraid
QN19J,How afraid are you of the following events? Nuclear weapons attack,4,Not afraid
QN19K,How afraid are you of the following events? Nuclear accident/meltdown,1,Very afraid
QN19K,How afraid are you of the following events? Nuclear accident/meltdown,2,Afraid
QN19K,How afraid are you of the following events? Nuclear accident/meltdown,3,Slightly afraid
QN19K,How afraid are you of the following events? Nuclear accident/meltdown,4,Not afraid
QN19L,How afraid are you of the following events? Economic/Financial collapse,1,Very afraid
QN19L,How afraid are you of the following events? Economic/Financial collapse,2,Afraid
QN19L,How afraid are you of the following events? Economic/Financial collapse,3,Slightly afraid
QN19L,How afraid are you of the following events? Economic/Financial collapse,4,Not afraid
QN19M,How afraid are you of the following events? Pandemic or a major epidemic,-1,Blank
QN19M,How afraid are you of the following events? Pandemic or a major epidemic,1,Very afraid
QN19M,How afraid are you of the following events? Pandemic or a major epidemic,2,Afraid
QN19M,How afraid are you of the following events? Pandemic or a major epidemic,3,Slightly afraid
QN19M,How afraid are you of the following events? Pandemic or a major epidemic,4,Not afraid
QN19N,How afraid are you of the following events? Widespread civil unrest,-1,Blank
QN19N,How afraid are you of the following events? Widespread civil unrest,1,Very afraid
QN19N,How afraid are you of the following events? Widespread civil unrest,2,Afraid
QN19N,How afraid are you of the following events? Widespread civil unrest,3,Slightly afraid
QN19N,How afraid are you of the following events? Widespread civil unrest,4,Not afraid
QN19O,How afraid are you of the following events? The United States will be involved in another world war,1,Very afraid
QN19O,How afraid are you of the following events? The United States will be involved in another world war,2,Afraid
QN19O,How afraid are you of the following events? The United States will be involved in another world war,3,Slightly afraid
QN19O,How afraid are you of the following events? The United States will be involved in another world war,4,Not afraid
QN19P,How afraid are you of the following events? Whites no longer being the majority in the United States,-1,Blank
QN19P,How afraid are you of the following events? Whites no longer being the majority in the United States,1,Very afraid
QN19P,How afraid are you of the following events? Whites no longer being the majority in the United States,2,Afraid
QN19P,How afraid are you of the following events? Whites no longer being the majority in the United States,3,Slightly afraid
QN19P,How afraid are you of the following events? Whites no longer being the majority in the United States,4,Not afraid
QN19Q,How afraid are you of the following events? Illegal immigration,-1,Blank
QN19Q,How afraid are you of the following events? Illegal immigration,1,Very afraid
QN19Q,How afraid are you of the following events? Illegal immigration,2,Afraid
QN19Q,How afraid are you of the following events? Illegal immigration,3,Slightly afraid
QN19Q,How afraid are you of the following events? Illegal immigration,4,Not afraid
QN19R,How afraid are you of the following events? Biological warfare,-1,Blank
QN19R,How afraid are you of the following events? Biological warfare,1,Very afraid
QN19R,How afraid are you of the following events? Biological warfare,2,Afraid
QN19R,How afraid are you of the following events? Biological warfare,3,Slightly afraid
QN19R,How afraid are you of the following events? Biological warfare,4,Not afraid
QN19S,How afraid are you of the following events? Terrorist attack,-1,Blank
QN19S,How afraid are you of the following events? Terrorist attack,1,Very afraid
QN19S,How afraid are you of the following events? Terrorist attack,2,Afraid
QN19S,How afraid are you of the following events? Terrorist attack,3,Slightly afraid
QN19S,How afraid are you of the following events? Terrorist attack,4,Not afraid
QN19T,How afraid are you of the following events? North Korea using nuclear weapons,-1,Blank
QN19T,How afraid are you of the following events? North Korea using nuclear weapons,1,Very afraid
QN19T,How afraid are you of the following events? North Korea using nuclear weapons,2,Afraid
QN19T,How afraid are you of the following events? North Korea using nuclear weapons,3,Slightly afraid
QN19T,How afraid are you of the following events? North Korea using nuclear weapons,4,Not afraid
QN19U,How afraid are you of the following events? Iran using nuclear weapons,-1,Blank
QN19U,How afraid are you of the following events? Iran using nuclear weapons,1,Very afraid
QN19U,How afraid are you of the following events? Iran using nuclear weapons,2,Afraid
QN19U,How afraid are you of the following events? Iran using nuclear weapons,3,Slightly afraid
QN19U,How afraid are you of the following events? Iran using nuclear weapons,4,Not afraid
QN20A,How afraid are you of the following? Blood,-1,Blank
QN20A,How afraid are you of the following? Blood,1,Very afraid
QN20A,How afraid are you of the following? Blood,2,Afraid
QN20A,How afraid are you of the following? Blood,3,Slightly afraid
QN20A,How afraid are you of the following? Blood,4,Not afraid
QN20B,How afraid are you of the following? Needles,-1,Blank
QN20B,How afraid are you of the following? Needles,1,Very afraid
QN20B,How afraid are you of the following? Needles,2,Afraid
QN20B,How afraid are you of the following? Needles,3,Slightly afraid
QN20B,How afraid are you of the following? Needles,4,Not afraid
QN20C,"How afraid are you of the following? Insects/Arachnids (spiders, bees, etc.)",-1,Blank
QN20C,"How afraid are you of the following? Insects/Arachnids (spiders, bees, etc.)",1,Very afraid
QN20C,"How afraid are you of the following? Insects/Arachnids (spiders, bees, etc.)",2,Afraid
QN20C,"How afraid are you of the following? Insects/Arachnids (spiders, bees, etc.)",3,Slightly afraid
QN20C,"How afraid are you of the following? Insects/Arachnids (spiders, bees, etc.)",4,Not afraid
QN20D,"How afraid are you of the following? Reptiles (snakes, lizards, etc.)",-1,Blank
QN20D,"How afraid are you of the following? Reptiles (snakes, lizards, etc.)",1,Very afraid
QN20D,"How afraid are you of the following? Reptiles (snakes, lizards, etc.)",2,Afraid
QN20D,"How afraid are you of the following? Reptiles (snakes, lizards, etc.)",3,Slightly afraid
QN20D,"How afraid are you of the following? Reptiles (snakes, lizards, etc.)",4,Not afraid
QN20E,"How afraid are you of the following? Animals (dogs, rats, etc.)",-1,Blank
QN20E,"How afraid are you of the following? Animals (dogs, rats, etc.)",1,Very afraid
QN20E,"How afraid are you of the following? Animals (dogs, rats, etc.)",2,Afraid
QN20E,"How afraid are you of the following? Animals (dogs, rats, etc.)",3,Slightly afraid
QN20E,"How afraid are you of the following? Animals (dogs, rats, etc.)",4,Not afraid
QN20F,How afraid are you of the following? Sharks,-1,Blank
QN20F,How afraid are you of the following? Sharks,1,Very afraid
QN20F,How afraid are you of the following? Sharks,2,Afraid
QN20F,How afraid are you of the following? Sharks,3,Slightly afraid
QN20F,How afraid are you of the following? Sharks,4,Not afraid
QN20G,How afraid are you of the following? Clowns,-1,Blank
QN20G,How afraid are you of the following? Clowns,1,Very afraid
QN20G,How afraid are you of the following? Clowns,2,Afraid
QN20G,How afraid are you of the following? Clowns,3,Slightly afraid
QN20G,How afraid are you of the following? Clowns,4,Not afraid
QN20H,How afraid are you of the following? Germs,-1,Blank
QN20H,How afraid are you of the following? Germs,1,Very afraid
QN20H,How afraid are you of the following? Germs,2,Afraid
QN20H,How afraid are you of the following? Germs,3,Slightly afraid
QN20H,How afraid are you of the following? Germs,4,Not afraid
QN20I,How afraid are you of the following? Deep lakes and oceans,-1,Blank
QN20I,How afraid are you of the following? Deep lakes and oceans,1,Very afraid
QN20I,How afraid are you of the following? Deep lakes and oceans,2,Afraid
QN20I,How afraid are you of the following? Deep lakes and oceans,3,Slightly afraid
QN20I,How afraid are you of the following? Deep lakes and oceans,4,Not afraid
QN20J,How afraid are you of the following? Flying,-1,Blank
QN20J,How afraid are you of the following? Flying,1,Very afraid
QN20J,How afraid are you of the following? Flying,2,Afraid
QN20J,How afraid are you of the following? Flying,3,Slightly afraid
QN20J,How afraid are you of the following? Flying,4,Not afraid
QN20K,How afraid are you of the following? Ghosts,-1,Blank
QN20K,How afraid are you of the following? Ghosts,1,Very afraid
QN20K,How afraid are you of the following? Ghosts,2,Afraid
QN20K,How afraid are you of the following? Ghosts,3,Slightly afraid
QN20K,How afraid are you of the following? Ghosts,4,Not afraid
QN20L,How afraid are you of the following? Heights,-1,Blank
QN20L,How afraid are you of the following? Heights,1,Very afraid
QN20L,How afraid are you of the following? Heights,2,Afraid
QN20L,How afraid are you of the following? Heights,3,Slightly afraid
QN20L,How afraid are you of the following? Heights,4,Not afraid
QN20M,How afraid are you of the following? Public speaking,-1,Blank
QN20M,How afraid are you of the following? Public speaking,1,Very afraid
QN20M,How afraid are you of the following? Public speaking,2,Afraid
QN20M,How afraid are you of the following? Public speaking,3,Slightly afraid
QN20M,How afraid are you of the following? Public speaking,4,Not afraid
QN20N,How afraid are you of the following? Small enclosed spaces,-1,Blank
QN20N,How afraid are you of the following? Small enclosed spaces,1,Very afraid
QN20N,How afraid are you of the following? Small enclosed spaces,2,Afraid
QN20N,How afraid are you of the following? Small enclosed spaces,3,Slightly afraid
QN20N,How afraid are you of the following? Small enclosed spaces,4,Not afraid
QN20O,How afraid are you of the following? Zombies,-1,Blank
QN20O,How afraid are you of the following? Zombies,1,Very afraid
QN20O,How afraid are you of the following? Zombies,2,Afraid
QN20O,How afraid are you of the following? Zombies,3,Slightly afraid
QN20O,How afraid are you of the following? Zombies,4,Not afraid
QN20P,How afraid are you of the following? Strangers,-1,Blank
QN20P,How afraid are you of the following? Strangers,1,Very afraid
QN20P,How afraid are you of the following? Strangers,2,Afraid
QN20P,How afraid are you of the following? Strangers,3,Slightly afraid
QN20P,How afraid are you of the following? Strangers,4,Not afraid
QN21A,How afraid are you of the following? The Devil/Satan,-1,Blank
QN21A,How afraid are you of the following? The Devil/Satan,1,Very afraid
QN21A,How afraid are you of the following? The Devil/Satan,2,Afraid
QN21A,How afraid are you of the following? The Devil/Satan,3,Slightly afraid
QN21A,How afraid are you of the following? The Devil/Satan,4,Not afraid
QN21B,How afraid are you of the following? Demons,-1,Blank
QN21B,How afraid are you of the following? Demons,1,Very afraid
QN21B,How afraid are you of the following? Demons,2,Afraid
QN21B,How afraid are you of the following? Demons,3,Slightly afraid
QN21B,How afraid are you of the following? Demons,4,Not afraid
QN21C,How afraid are you of the following? God,-1,Blank
QN21C,How afraid are you of the following? God,1,Very afraid
QN21C,How afraid are you of the following? God,2,Afraid
QN21C,How afraid are you of the following? God,3,Slightly afraid
QN21C,How afraid are you of the following? God,4,Not afraid
QN21D,How afraid are you of the following? Hell,-1,Blank
QN21D,How afraid are you of the following? Hell,1,Very afraid
QN21D,How afraid are you of the following? Hell,2,Afraid
QN21D,How afraid are you of the following? Hell,3,Slightly afraid
QN21D,How afraid are you of the following? Hell,4,Not afraid
QN21E,How afraid are you of the following? The apocalypse/Armageddon,-1,Blank
QN21E,How afraid are you of the following? The apocalypse/Armageddon,1,Very afraid
QN21E,How afraid are you of the following? The apocalypse/Armageddon,2,Afraid
QN21E,How afraid are you of the following? The apocalypse/Armageddon,3,Slightly afraid
QN21E,How afraid are you of the following? The apocalypse/Armageddon,4,Not afraid
QN22A,Please indicate your level of agreement with the following statements: I think it is ok for Muslims to receive extra screening at the airport,-1,Blank
QN22A,Please indicate your level of agreement with the following statements: I think it is ok for Muslims to receive extra screening at the airport,1,Strongly agree
QN22A,Please indicate your level of agreement with the following statements: I think it is ok for Muslims to receive extra screening at the airport,2,Agree
QN22A,Please indicate your level of agreement with the following statements: I think it is ok for Muslims to receive extra screening at the airport,3,Disagree
QN22A,Please indicate your level of agreement with the following statements: I think it is ok for Muslims to receive extra screening at the airport,4,Strongly disagree
QN22B,Please indicate your level of agreement with the following statements: I would be comfortable with having a mosque (a place of worship for Muslims) built in my neighborhood,-1,Blank
QN22B,Please indicate your level of agreement with the following statements: I would be comfortable with having a mosque (a place of worship for Muslims) built in my neighborhood,1,Strongly agree
QN22B,Please indicate your level of agreement with the following statements: I would be comfortable with having a mosque (a place of worship for Muslims) built in my neighborhood,2,Agree
QN22B,Please indicate your level of agreement with the following statements: I would be comfortable with having a mosque (a place of worship for Muslims) built in my neighborhood,3,Disagree
QN22B,Please indicate your level of agreement with the following statements: I would be comfortable with having a mosque (a place of worship for Muslims) built in my neighborhood,4,Strongly disagree
QN22C,Please indicate your level of agreement with the following statements: Muslims are more likely to engage in terrorist activity than non-Muslims,-1,Blank
QN22C,Please indicate your level of agreement with the following statements: Muslims are more likely to engage in terrorist activity than non-Muslims,1,Strongly agree
QN22C,Please indicate your level of agreement with the following statements: Muslims are more likely to engage in terrorist activity than non-Muslims,2,Agree
QN22C,Please indicate your level of agreement with the following statements: Muslims are more likely to engage in terrorist activity than non-Muslims,3,Disagree
QN22C,Please indicate your level of agreement with the following statements: Muslims are more likely to engage in terrorist activity than non-Muslims,4,Strongly disagree
QN23A,How afraid are you of being the victim of the following crimes? Mugging,-1,Blank
QN23A,How afraid are you of being the victim of the following crimes? Mugging,1,Very afraid
QN23A,How afraid are you of being the victim of the following crimes? Mugging,2,Afraid
QN23A,How afraid are you of being the victim of the following crimes? Mugging,3,Slightly afraid
QN23A,How afraid are you of being the victim of the following crimes? Mugging,4,Not afraid
QN23B,How afraid are you of being the victim of the following crimes? Stalking,-1,Blank
QN23B,How afraid are you of being the victim of the following crimes? Stalking,1,Very afraid
QN23B,How afraid are you of being the victim of the following crimes? Stalking,2,Afraid
QN23B,How afraid are you of being the victim of the following crimes? Stalking,3,Slightly afraid
QN23B,How afraid are you of being the victim of the following crimes? Stalking,4,Not afraid
QN23C,How afraid are you of being the victim of the following crimes? Murder by a stranger,1,Very afraid
QN23C,How afraid are you of being the victim of the following crimes? Murder by a stranger,2,Afraid
QN23C,How afraid are you of being the victim of the following crimes? Murder by a stranger,3,Slightly afraid
QN23C,How afraid are you of being the victim of the following crimes? Murder by a stranger,4,Not afraid
QN23D,How afraid are you of being the victim of the following crimes? Murder by someone you know,1,Very afraid
QN23D,How afraid are you of being the victim of the following crimes? Murder by someone you know,2,Afraid
QN23D,How afraid are you of being the victim of the following crimes? Murder by someone you know,3,Slightly afraid
QN23D,How afraid are you of being the victim of the following crimes? Murder by someone you know,4,Not afraid
QN23E,How afraid are you of being the victim of the following crimes? Being hit by a drunken driver,-1,Blank
QN23E,How afraid are you of being the victim of the following crimes? Being hit by a drunken driver,1,Very afraid
QN23E,How afraid are you of being the victim of the following crimes? Being hit by a drunken driver,2,Afraid
QN23E,How afraid are you of being the victim of the following crimes? Being hit by a drunken driver,3,Slightly afraid
QN23E,How afraid are you of being the victim of the following crimes? Being hit by a drunken driver,4,Not afraid
QN23F,How afraid are you of being the victim of the following crimes? Police brutality,-1,Blank
QN23F,How afraid are you of being the victim of the following crimes? Police brutality,1,Very afraid
QN23F,How afraid are you of being the victim of the following crimes? Police brutality,2,Afraid
QN23F,How afraid are you of being the victim of the following crimes? Police brutality,3,Slightly afraid
QN23F,How afraid are you of being the victim of the following crimes? Police brutality,4,Not afraid
QN23G,How afraid are you of being the victim of the following crimes? Sexual assault by a stranger,-1,Blank
QN23G,How afraid are you of being the victim of the following crimes? Sexual assault by a stranger,1,Very afraid
QN23G,How afraid are you of being the victim of the following crimes? Sexual assault by a stranger,2,Afraid
QN23G,How afraid are you of being the victim of the following crimes? Sexual assault by a stranger,3,Slightly afraid
QN23G,How afraid are you of being the victim of the following crimes? Sexual assault by a stranger,4,Not afraid
QN23H,How afraid are you of being the victim of the following crimes? Sexual assault by someone you know,1,Very afraid
QN23H,How afraid are you of being the victim of the following crimes? Sexual assault by someone you know,2,Afraid
QN23H,How afraid are you of being the victim of the following crimes? Sexual assault by someone you know,3,Slightly afraid
QN23H,How afraid are you of being the victim of the following crimes? Sexual assault by someone you know,4,Not afraid
QN23I,How afraid are you of being the victim of the following crimes? Racial/Hate crime,-1,Blank
QN23I,How afraid are you of being the victim of the following crimes? Racial/Hate crime,1,Very afraid
QN23I,How afraid are you of being the victim of the following crimes? Racial/Hate crime,2,Afraid
QN23I,How afraid are you of being the victim of the following crimes? Racial/Hate crime,3,Slightly afraid
QN23I,How afraid are you of being the victim of the following crimes? Racial/Hate crime,4,Not afraid
QN23J,How afraid are you of being the victim of the following crimes? Random/Mass shooting,1,Very afraid
QN23J,How afraid are you of being the victim of the following crimes? Random/Mass shooting,2,Afraid
QN23J,How afraid are you of being the victim of the following crimes? Random/Mass shooting,3,Slightly afraid
QN23J,How afraid are you of being the victim of the following crimes? Random/Mass shooting,4,Not afraid
QN23K,How afraid are you of being the victim of the following crimes? Break-ins,-1,Blank
QN23K,How afraid are you of being the victim of the following crimes? Break-ins,1,Very afraid
QN23K,How afraid are you of being the victim of the following crimes? Break-ins,2,Afraid
QN23K,How afraid are you of being the victim of the following crimes? Break-ins,3,Slightly afraid
QN23K,How afraid are you of being the victim of the following crimes? Break-ins,4,Not afraid
QN23L,How afraid are you of being the victim of the following crimes? Theft of property,1,Very afraid
QN23L,How afraid are you of being the victim of the following crimes? Theft of property,2,Afraid
QN23L,How afraid are you of being the victim of the following crimes? Theft of property,3,Slightly afraid
QN23L,How afraid are you of being the victim of the following crimes? Theft of property,4,Not afraid
QN23M,How afraid are you of being the victim of the following crimes? Gang violence,1,Very afraid
QN23M,How afraid are you of being the victim of the following crimes? Gang violence,2,Afraid
QN23M,How afraid are you of being the victim of the following crimes? Gang violence,3,Slightly afraid
QN23M,How afraid are you of being the victim of the following crimes? Gang violence,4,Not afraid
QN23N,How afraid are you of being the victim of the following crimes? Abduction/Kidnapping,-1,Blank
QN23N,How afraid are you of being the victim of the following crimes? Abduction/Kidnapping,1,Very afraid
QN23N,How afraid are you of being the victim of the following crimes? Abduction/Kidnapping,2,Afraid
QN23N,How afraid are you of being the victim of the following crimes? Abduction/Kidnapping,3,Slightly afraid
QN23N,How afraid are you of being the victim of the following crimes? Abduction/Kidnapping,4,Not afraid
QN23O,How afraid are you of being the victim of the following crimes? Identity theft,-1,Blank
QN23O,How afraid are you of being the victim of the following crimes? Identity theft,1,Very afraid
QN23O,How afraid are you of being the victim of the following crimes? Identity theft,2,Afraid
QN23O,How afraid are you of being the victim of the following crimes? Identity theft,3,Slightly afraid
QN23O,How afraid are you of being the victim of the following crimes? Identity theft,4,Not afraid
QN23P,How afraid are you of being the victim of the following crimes? Credit card fraud,-1,Blank
QN23P,How afraid are you of being the victim of the following crimes? Credit card fraud,1,Very afraid
QN23P,How afraid are you of being the victim of the following crimes? Credit card fraud,2,Afraid
QN23P,How afraid are you of being the victim of the following crimes? Credit card fraud,3,Slightly afraid
QN23P,How afraid are you of being the victim of the following crimes? Credit card fraud,4,Not afraid
QN23Q,"How afraid are you of being the victim of the following crimes? Financial fraud (such as a Ponzi Scheme, embezzlement, etc.)",-1,Blank
QN23Q,"How afraid are you of being the victim of the following crimes? Financial fraud (such as a Ponzi Scheme, embezzlement, etc.)",1,Very afraid
QN23Q,"How afraid are you of being the victim of the following crimes? Financial fraud (such as a Ponzi Scheme, embezzlement, etc.)",2,Afraid
QN23Q,"How afraid are you of being the victim of the following crimes? Financial fraud (such as a Ponzi Scheme, embezzlement, etc.)",3,Slightly afraid
QN23Q,"How afraid are you of being the victim of the following crimes? Financial fraud (such as a Ponzi Scheme, embezzlement, etc.)",4,Not afraid
QN23R,How afraid are you of being the victim of the following crimes? Terrorism,-1,Blank
QN23R,How afraid are you of being the victim of the following crimes? Terrorism,1,Very afraid
QN23R,How afraid are you of being the victim of the following crimes? Terrorism,2,Afraid
QN23R,How afraid are you of being the victim of the following crimes? Terrorism,3,Slightly afraid
QN23R,How afraid are you of being the victim of the following crimes? Terrorism,4,Not afraid
QN24A,Please indicate your level of agreement with the following statements: Aliens have visited the Earth in our ancient past,1,Strongly agree
QN24A,Please indicate your level of agreement with the following statements: Aliens have visited the Earth in our ancient past,2,Agree
QN24A,Please indicate your level of agreement with the following statements: Aliens have visited the Earth in our ancient past,3,Disagree
QN24A,Please indicate your level of agreement with the following statements: Aliens have visited the Earth in our ancient past,4,Strongly disagree
QN24B,Please indicate your level of agreement with the following statements: Aliens have come to Earth in modern times,-1,Blank
QN24B,Please indicate your level of agreement with the following statements: Aliens have come to Earth in modern times,1,Strongly agree
QN24B,Please indicate your level of agreement with the following statements: Aliens have come to Earth in modern times,2,Agree
QN24B,Please indicate your level of agreement with the following statements: Aliens have come to Earth in modern times,3,Disagree
QN24B,Please indicate your level of agreement with the following statements: Aliens have come to Earth in modern times,4,Strongly disagree
QN24C,Please indicate your level of agreement with the following statements: Fortune tellers and psychics can foresee the future,1,Strongly agree
QN24C,Please indicate your level of agreement with the following statements: Fortune tellers and psychics can foresee the future,2,Agree
QN24C,Please indicate your level of agreement with the following statements: Fortune tellers and psychics can foresee the future,3,Disagree
QN24C,Please indicate your level of agreement with the following statements: Fortune tellers and psychics can foresee the future,4,Strongly disagree
QN24D,Please indicate your level of agreement with the following statements: Places can be haunted by spirits,1,Strongly agree
QN24D,Please indicate your level of agreement with the following statements: Places can be haunted by spirits,2,Agree
QN24D,Please indicate your level of agreement with the following statements: Places can be haunted by spirits,3,Disagree
QN24D,Please indicate your level of agreement with the following statements: Places can be haunted by spirits,4,Strongly disagree
QN24E,Please indicate your level of agreement with the following statements: Bigfoot is a real creature,1,Strongly agree
QN24E,Please indicate your level of agreement with the following statements: Bigfoot is a real creature,2,Agree
QN24E,Please indicate your level of agreement with the following statements: Bigfoot is a real creature,3,Disagree
QN24E,Please indicate your level of agreement with the following statements: Bigfoot is a real creature,4,Strongly disagree
QN24F,Please indicate your level of agreement with the following statements: I have been protected by a guardian angel,1,Strongly agree
QN24F,Please indicate your level of agreement with the following statements: I have been protected by a guardian angel,2,Agree
QN24F,Please indicate your level of agreement with the following statements: I have been protected by a guardian angel,3,Disagree
QN24F,Please indicate your level of agreement with the following statements: I have been protected by a guardian angel,4,Strongly disagree
QN24G,"Please indicate your level of agreement with the following statements: Ancient advanced civilizations, such as Atlantis, once existed",-1,Blank
QN24G,"Please indicate your level of agreement with the following statements: Ancient advanced civilizations, such as Atlantis, once existed",1,Strongly agree
QN24G,"Please indicate your level of agreement with the following statements: Ancient advanced civilizations, such as Atlantis, once existed",2,Agree
QN24G,"Please indicate your level of agreement with the following statements: Ancient advanced civilizations, such as Atlantis, once existed",3,Disagree
QN24G,"Please indicate your level of agreement with the following statements: Ancient advanced civilizations, such as Atlantis, once existed",4,Strongly disagree
QN24H,Please indicate your level of agreement with the following statements: Some people can move objects with their minds,-1,Blank
QN24H,Please indicate your level of agreement with the following statements: Some people can move objects with their minds,1,Strongly agree
QN24H,Please indicate your level of agreement with the following statements: Some people can move objects with their minds,2,Agree
QN24H,Please indicate your level of agreement with the following statements: Some people can move objects with their minds,3,Disagree
QN24H,Please indicate your level of agreement with the following statements: Some people can move objects with their minds,4,Strongly disagree
QN24I,Please indicate your level of agreement with the following statements: Satan causes most evil in the world,1,Strongly agree
QN24I,Please indicate your level of agreement with the following statements: Satan causes most evil in the world,2,Agree
QN24I,Please indicate your level of agreement with the following statements: Satan causes most evil in the world,3,Disagree
QN24I,Please indicate your level of agreement with the following statements: Satan causes most evil in the world,4,Strongly disagree
QN25A,The government is concealing what it knows about alien encounters,-1,Blank
QN25A,The government is concealing what it knows about alien encounters,1,Strongly agree
QN25A,The government is concealing what it knows about alien encounters,2,Agree
QN25A,The government is concealing what it knows about alien encounters,3,Disagree
QN25A,The government is concealing what it knows about alien encounters,4,Strongly disagree
QN25B,The government is concealing what it knows about the 9/11 attacks,-1,Blank
QN25B,The government is concealing what it knows about the 9/11 attacks,1,Strongly agree
QN25B,The government is concealing what it knows about the 9/11 attacks,2,Agree
QN25B,The government is concealing what it knows about the 9/11 attacks,3,Disagree
QN25B,The government is concealing what it knows about the 9/11 attacks,4,Strongly disagree
QN25C,The government is concealing what it knows about the South Dakota crash,-1,Blank
QN25C,The government is concealing what it knows about the South Dakota crash,1,Strongly agree
QN25C,The government is concealing what it knows about the South Dakota crash,2,Agree
QN25C,The government is concealing what it knows about the South Dakota crash,3,Disagree
QN25C,The government is concealing what it knows about the South Dakota crash,4,Strongly disagree
QN25D,The government is concealing what it knows about global warming,-1,Blank
QN25D,The government is concealing what it knows about global warming,1,Strongly agree
QN25D,The government is concealing what it knows about global warming,2,Agree
QN25D,The government is concealing what it knows about global warming,3,Disagree
QN25D,The government is concealing what it knows about global warming,4,Strongly disagree
QN25E,The government is concealing what it knows about the JFK assassination,-1,Blank
QN25E,The government is concealing what it knows about the JFK assassination,1,Strongly agree
QN25E,The government is concealing what it knows about the JFK assassination,2,Agree
QN25E,The government is concealing what it knows about the JFK assassination,3,Disagree
QN25E,The government is concealing what it knows about the JFK assassination,4,Strongly disagree
QN25F,The government is concealing what it knows about the moon landing,-1,Blank
QN25F,The government is concealing what it knows about the moon landing,1,Strongly agree
QN25F,The government is concealing what it knows about the moon landing,2,Agree
QN25F,The government is concealing what it knows about the moon landing,3,Disagree
QN25F,The government is concealing what it knows about the moon landing,4,Strongly disagree
QN25G,The government is concealing what it knows about collusion between the Trump campaign and Russian officials,-1,Blank
QN25G,The government is concealing what it knows about collusion between the Trump campaign and Russian officials,1,Strongly agree
QN25G,The government is concealing what it knows about collusion between the Trump campaign and Russian officials,2,Agree
QN25G,The government is concealing what it knows about collusion between the Trump campaign and Russian officials,3,Disagree
QN25G,The government is concealing what it knows about collusion between the Trump campaign and Russian officials,4,Strongly disagree
QN25H,The government is concealing what it knows about the Illuminati/New World Order,-1,Blank
QN25H,The government is concealing what it knows about the Illuminati/New World Order,1,Strongly agree
QN25H,The government is concealing what it knows about the Illuminati/New World Order,2,Agree
QN25H,The government is concealing what it knows about the Illuminati/New World Order,3,Disagree
QN25H,The government is concealing what it knows about the Illuminati/New World Order,4,Strongly disagree
QN25I,"The government is concealing what it knows about mass shootings, such as those at Sandy Hook, Las Vegas, and Parkland",-1,Blank
QN25I,"The government is concealing what it knows about mass shootings, such as those at Sandy Hook, Las Vegas, and Parkland",1,Strongly agree
QN25I,"The government is concealing what it knows about mass shootings, such as those at Sandy Hook, Las Vegas, and Parkland",2,Agree
QN25I,"The government is concealing what it knows about mass shootings, such as those at Sandy Hook, Las Vegas, and Parkland",3,Disagree
QN25I,"The government is concealing what it knows about mass shootings, such as those at Sandy Hook, Las Vegas, and Parkland",4,Strongly disagree
QN26A,"Thinking of the federal government in Washington D.C., how afraid are you of the following? Government use of drones within the United States",-1,Blank
QN26A,"Thinking of the federal government in Washington D.C., how afraid are you of the following? Government use of drones within the United States",1,Very afraid
QN26A,"Thinking of the federal government in Washington D.C., how afraid are you of the following? Government use of drones within the United States",2,Afraid
QN26A,"Thinking of the federal government in Washington D.C., how afraid are you of the following? Government use of drones within the United States",3,Slightly afraid
QN26A,"Thinking of the federal government in Washington D.C., how afraid are you of the following? Government use of drones within the United States",4,Not afraid
QN26B,"Thinking of the federal government in Washington D.C., how afraid are you of the following? Corrupt government officials",-1,Blank
QN26B,"Thinking of the federal government in Washington D.C., how afraid are you of the following? Corrupt government officials",1,Very afraid
QN26B,"Thinking of the federal government in Washington D.C., how afraid are you of the following? Corrupt government officials",2,Afraid
QN26B,"Thinking of the federal government in Washington D.C., how afraid are you of the following? Corrupt government officials",3,Slightly afraid
QN26B,"Thinking of the federal government in Washington D.C., how afraid are you of the following? Corrupt government officials",4,Not afraid
QN26C,"Thinking of the federal government in Washington D.C., how afraid are you of the following? Government restrictions on firearms and ammunition",-1,Blank
QN26C,"Thinking of the federal government in Washington D.C., how afraid are you of the following? Government restrictions on firearms and ammunition",1,Very afraid
QN26C,"Thinking of the federal government in Washington D.C., how afraid are you of the following? Government restrictions on firearms and ammunition",2,Afraid
QN26C,"Thinking of the federal government in Washington D.C., how afraid are you of the following? Government restrictions on firearms and ammunition",3,Slightly afraid
QN26C,"Thinking of the federal government in Washington D.C., how afraid are you of the following? Government restrictions on firearms and ammunition",4,Not afraid
QN27A,Please indicate your level of agreement with the following statements: Immigrants are more likely to commit crime than United States citizens,-1,Blank
QN27A,Please indicate your level of agreement with the following statements: Immigrants are more likely to commit crime than United States citizens,1,Strongly agree
QN27A,Please indicate your level of agreement with the following statements: Immigrants are more likely to commit crime than United States citizens,2,Agree
QN27A,Please indicate your level of agreement with the following statements: Immigrants are more likely to commit crime than United States citizens,3,Disagree
QN27A,Please indicate your level of agreement with the following statements: Immigrants are more likely to commit crime than United States citizens,4,Strongly disagree
