Q_NAME,Description,Option_Num,Option_Text
QN10G,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. MSNBC",4,
QN10G,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. MSNBC",5,
QN10G,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. MSNBC",6,
QN10G,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. MSNBC",7,
QN10G,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. MSNBC",8,
QN10G,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. MSNBC",9,
QN10G,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. MSNBC",10,Not at all trustworthy
QN10G,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. MSNBC",97,I am not familiar
QN10H,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. NewsMax",1,Very trustworthy
QN10H,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. NewsMax",2,
QN10H,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. NewsMax",3,
QN10H,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. NewsMax",4,
QN10H,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. NewsMax",5,
QN10H,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. NewsMax",6,
QN10H,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. NewsMax",7,
QN10H,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. NewsMax",8,
QN10H,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. NewsMax",9,
QN10H,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. NewsMax",10,Not at all trustworthy
QN10H,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. NewsMax",97,I am not familiar
QN10I,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Politico",1,Very trustworthy
QN10I,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Politico",2,
QN10I,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Politico",3,
QN10I,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Politico",4,
QN10I,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Politico",5,
QN10I,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Politico",6,
QN10I,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Politico",7,
QN10I,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Politico",8,
QN10I,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Politico",9,
QN10I,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Politico",10,Not at all trustworthy
QN10I,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Politico",97,I am not familiar
QN10J,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Salon",1,Very trustworthy
QN10J,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Salon",2,
QN10J,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Salon",3,
QN10J,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Salon",4,
QN10J,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Salon",5,
QN10J,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Salon",6,
QN10J,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Salon",7,
QN10J,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Salon",8,
QN10J,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Salon",9,
QN10J,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Salon",10,Not at all trustworthy
QN10J,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Salon",97,I am not familiar
QN10K,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The National Enquirer",1,Very trustworthy
QN10K,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The National Enquirer",2,
QN10K,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The National Enquirer",3,
QN10K,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The National Enquirer",4,
QN10K,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The National Enquirer",5,
QN10K,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The National Enquirer",6,
QN10K,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The National Enquirer",7,
QN10K,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The National Enquirer",8,
QN10K,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The National Enquirer",9,
QN10K,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The National Enquirer",10,Not at all trustworthy
QN10K,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The National Enquirer",97,I am not familiar
QN10L,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Post",-1,Blank
QN10L,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Post",1,Very trustworthy
QN10L,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Post",2,
QN10L,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Post",3,
QN10L,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Post",4,
QN10L,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Post",5,
QN10L,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Post",6,
QN10L,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Post",7,
QN10L,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Post",8,
QN10L,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Post",9,
QN10L,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Post",10,Not at all trustworthy
QN10L,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Post",97,I am not familiar
QN10M,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Times",-1,Blank
QN10M,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Times",1,Very trustworthy
QN10M,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Times",2,
QN10M,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Times",3,
QN10M,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Times",4,
QN10M,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Times",5,
QN10M,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Times",6,
QN10M,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Times",7,
QN10M,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Times",8,
QN10M,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Times",9,
QN10M,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Times",10,Not at all trustworthy
QN10M,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. The New York Times",97,I am not familiar
QN10N,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Twitter",1,Very trustworthy
QN10N,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Twitter",2,
QN10N,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Twitter",3,
QN10N,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Twitter",4,
QN10N,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Twitter",5,
QN10N,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Twitter",6,
QN10N,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Twitter",7,
QN10N,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Twitter",8,
QN10N,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Twitter",9,
QN10N,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Twitter",10,Not at all trustworthy
QN10N,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Twitter",97,I am not familiar
QN10O,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Your local newspaper",-1,Blank
QN10O,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Your local newspaper",1,Very trustworthy
QN10O,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Your local newspaper",2,
QN10O,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Your local newspaper",3,
QN10O,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Your local newspaper",4,
QN10O,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Your local newspaper",5,
QN10O,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Your local newspaper",6,
QN10O,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Your local newspaper",7,
QN10O,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Your local newspaper",8,
QN10O,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Your local newspaper",9,
QN10O,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Your local newspaper",10,Not at all trustworthy
QN10O,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Your local newspaper",97,I am not familiar
QN10P,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Network News (ABC/NBC/CBS)",-1,Blank
QN10P,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Network News (ABC/NBC/CBS)",1,Very trustworthy
QN10P,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Network News (ABC/NBC/CBS)",2,
QN10P,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Network News (ABC/NBC/CBS)",3,
QN10P,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Network News (ABC/NBC/CBS)",4,
QN10P,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Network News (ABC/NBC/CBS)",5,
QN10P,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Network News (ABC/NBC/CBS)",6,
QN10P,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Network News (ABC/NBC/CBS)",7,
QN10P,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Network News (ABC/NBC/CBS)",8,
QN10P,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Network News (ABC/NBC/CBS)",9,
QN10P,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Network News (ABC/NBC/CBS)",10,Not at all trustworthy
QN10P,"On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Network News (ABC/NBC/CBS)",97,I am not familiar
QN10Q,"[ATTENTION CHECK] On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Please select 'code 07' here",1,Very trustworthy
QN10Q,"[ATTENTION CHECK] On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Please select 'code 07' here",2,
QN10Q,"[ATTENTION CHECK] On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Please select 'code 07' here",3,
QN10Q,"[ATTENTION CHECK] On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Please select 'code 07' here",4,
QN10Q,"[ATTENTION CHECK] On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Please select 'code 07' here",5,
QN10Q,"[ATTENTION CHECK] On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Please select 'code 07' here",6,
QN10Q,"[ATTENTION CHECK] On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Please select 'code 07' here",7,
QN10Q,"[ATTENTION CHECK] On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Please select 'code 07' here",8,
QN10Q,"[ATTENTION CHECK] On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Please select 'code 07' here",10,Not at all trustworthy
QN10Q,"[ATTENTION CHECK] On a scale of one to 10, with one being 'very trustworthy,' 10 being 'not at all trustworthy,' how would you rate the trustworthiness of the following news sources? Please select a number from one to 10. If you don't know about the news source, you can tell us you are not familiar with it. Please select 'code 07' here",97,I am not familiar
QN11A,"During the past two weeks, how often have you experienced the following? Feeling nervous, anxious or on edge?",-1,Blank
QN11A,"During the past two weeks, how often have you experienced the following? Feeling nervous, anxious or on edge?",1,Nearly every day
QN11A,"During the past two weeks, how often have you experienced the following? Feeling nervous, anxious or on edge?",2,More than half the days
QN11A,"During the past two weeks, how often have you experienced the following? Feeling nervous, anxious or on edge?",3,Sometimes
QN11A,"During the past two weeks, how often have you experienced the following? Feeling nervous, anxious or on edge?",4,Not at all
QN11B,"During the past two weeks, how often have you experienced the following? Not being able to stop or control worrying?",1,Nearly every day
QN11B,"During the past two weeks, how often have you experienced the following? Not being able to stop or control worrying?",2,More than half the days
